,user_id,rollout_group,assign_date,group,age,age_cohort,income,income_cohort,net_worth,networth_cohort,retirement_balance,balance_cohort,current_pct,employer_cap,last_login,acct_tenure,time_online_frac,conv_rate,converted,conversion_date,delta_pct,new_pct,user_delta_aum,employer_delta_aum,total_delta_aum,revenue,roi
2808,330218,4,2025-09-09,A,63.8653822092048,41-65,117679.93440870596,25-50%,527884.702567454,25-50%,38545.35937471614,0-25%,5.75,3.75,55.8,6.428318561802759,0.192,0.00438469331891587,0,,0.0,5.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2809,167025,4,2025-09-09,A,46.99973440861165,41-65,1274063.6687927025,>75%,7394737.202968152,>75%,770407.5509641352,50-75%,11.25,11.0,1.8,0.0091600700921066,0.228,0.019668069581663426,0,,0.0,11.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2810,259973,4,2025-09-09,A,61.55278476749538,41-65,1192873.8697552052,>75%,10448471.817953458,>75%,1152789.0844696972,50-75%,7.25,7.0,37.6,4.1729941504413945,0.171,0.007087531386599411,0,,0.0,7.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2811,428395,4,2025-09-09,A,67.40195017801972,>65,80124.13322905963,0-25%,459792.6974557349,25-50%,1263852.7742146552,50-75%,8.25,7.75,88.6,7.834271059431816,0.143,0.001300021019139868,0,,0.0,8.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2812,282010,4,2025-09-09,A,71.27384144308566,>65,692041.7922259208,>75%,3912982.231301452,50-75%,2945485.160010904,>75%,12.5,2.5,0.5,8.495335692005387,0.129,0.002689998847612873,0,,0.0,12.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2813,409195,4,2025-09-09,A,64.06932190655405,41-65,79424.64633424446,0-25%,2336911.6006058403,50-75%,1648245.5187993916,50-75%,7.5,9.0,105.8,0.628238227836468,0.172,0.0033461880794354143,0,,0.0,7.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2814,408014,4,2025-09-09,A,49.48156301840488,41-65,556095.6499967166,>75%,4140983.271137673,50-75%,3284128.6705144383,>75%,14.5,9.0,1.8,0.3325952972567428,0.221,0.008775232762616873,0,,0.0,14.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2815,179420,4,2025-09-09,A,73.40801210083742,>65,84740.8358989896,0-25%,1590399.3055952906,50-75%,2936176.1255215574,>75%,15.25,8.0,161.0,27.395192199057146,0.146,0.0004297535777995367,0,,0.0,15.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2816,258579,4,2025-09-09,A,56.92716370221373,41-65,802231.6951258244,>75%,38900537.83567579,>75%,7476251.559804586,>75%,8.0,8.5,43.8,2.31059575231206,0.236,0.010289792194525268,0,,0.0,8.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2817,450219,4,2025-09-09,A,42.25692360399514,41-65,97396.67973326176,25-50%,1012664.6271761018,25-50%,471760.2156688413,25-50%,6.0,8.75,2.4,1.5220855830717703,0.238,0.017312031128308633,0,,0.0,6.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2818,310183,4,2025-09-09,A,59.5495003270604,41-65,39330.13386319808,0-25%,256046.0759692804,0-25%,96267.282918201,0-25%,9.25,8.0,34.3,6.166733000492518,0.175,0.0028997108960545272,0,,0.0,9.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2819,585721,4,2025-09-09,A,62.732035100051846,41-65,337364.5398321551,50-75%,1963971.859588244,50-75%,3938700.5186053896,>75%,6.75,7.0,3.9,1.8544449366396265,0.141,0.006637883476139571,0,,0.0,6.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2820,136708,4,2025-09-09,A,33.54729070191835,18-40,51991.186309772886,0-25%,22005.019945866457,0-25%,3942.636518720418,0-25%,6.75,4.25,176.5,1.942417654252952,0.27,0.020285140416150982,0,,0.0,6.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2821,795591,4,2025-09-09,A,66.89872789601868,>65,77583.40450694018,0-25%,554229.1103916456,25-50%,955971.096866083,50-75%,8.0,9.75,18.0,1.335428318586867,0.16,0.003794786425335272,0,,0.0,8.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2822,572960,4,2025-09-09,A,49.18973002631614,41-65,180223.8895262369,25-50%,211621.37045958723,0-25%,16844.30622258682,0-25%,16.25,7.5,13.4,1.0042026325974822,0.196,0.016493864752899177,0,,0.0,16.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2823,766973,4,2025-09-09,A,49.360257899593066,41-65,67133.74809018259,0-25%,80441.15926515448,0-25%,50554.57220763274,0-25%,9.75,3.0,57.4,7.868362135979999,0.158,0.006453904867935921,0,,0.0,9.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2824,669811,4,2025-09-09,A,40.81776107060026,18-40,49037.8986204991,0-25%,31284.75854816341,0-25%,36795.982711656354,0-25%,10.5,3.5,17.5,12.43527880021143,0.219,0.008952583370749022,0,,0.0,10.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2825,315278,4,2025-09-09,A,60.17903293960695,41-65,51793.31304951972,0-25%,767713.5388046328,25-50%,52276.09997162571,0-25%,7.0,3.0,27.4,2.0842271629879097,0.182,0.0040737346280082945,0,,0.0,7.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2826,773471,4,2025-09-09,A,64.1207293179564,41-65,78169.47776810161,0-25%,288924.0521577153,0-25%,977386.1704158892,50-75%,3.75,8.5,51.9,13.92848646392429,0.136,0.0029619223960905836,0,,0.0,3.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2827,198720,4,2025-09-09,A,56.9392712440772,41-65,457484.79955100926,50-75%,1981112.99236388,50-75%,441421.6628649544,25-50%,7.0,8.75,21.8,1.070625336898308,0.192,0.01605916885652466,0,,0.0,7.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2828,951269,4,2025-09-09,A,39.97998453613837,18-40,746357.0878956218,>75%,7671010.825553087,>75%,1846346.4401821112,>75%,5.25,7.25,126.3,0.5025948135587781,0.258,0.027849776884965524,0,,0.0,5.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2829,345320,4,2025-09-09,A,65.58833412191542,41-65,5060560.336769508,>75%,245792835.11339575,>75%,4256386.981300376,>75%,7.0,2.75,37.4,4.09056772865346,0.184,0.008197584426816281,0,,0.0,7.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2830,376680,4,2025-09-09,A,86.56567112471252,>65,391986.79430182936,50-75%,62585670.11762276,>75%,2409211.9703581766,>75%,11.0,7.0,4.4,5.472775750334638,0.146,0.0010819743254096928,0,,0.0,11.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2831,272633,4,2025-09-09,A,71.97689067407785,>65,127538.42335919256,25-50%,806953.2802401473,25-50%,72165.62036616258,0-25%,6.75,11.25,1.5,1.341179476799262,0.15,0.006647527333326971,0,,0.0,6.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2832,289464,4,2025-09-09,A,72.95368458249999,>65,179431.27484002407,25-50%,825492.2826232046,25-50%,253697.65874741835,25-50%,8.0,2.75,24.0,3.0044467481351176,0.142,0.0025637804398937454,0,,0.0,8.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2833,836009,4,2025-09-09,A,28.114163184981013,18-40,1868530.1919121847,>75%,1836478.6653263837,50-75%,1980773.8080788683,>75%,9.5,7.5,8.3,1.9398462569892507,0.291,0.04508477382661979,0,,0.0,9.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2834,872844,4,2025-09-09,A,77.3409346389331,>65,119914.70907307476,25-50%,4921991.071447635,50-75%,809644.8398162803,50-75%,13.75,5.5,50.2,6.738734895668047,0.131,0.001150186993824515,0,,0.0,13.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2835,572660,4,2025-09-09,A,61.26089952175159,41-65,623412.0601536841,>75%,272546.8687898937,0-25%,871778.5083971717,50-75%,12.25,8.0,35.2,3.078214585029011,0.151,0.0059459838639001955,0,,0.0,12.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2836,116432,4,2025-09-09,A,46.63229804899267,41-65,97057.96266486715,25-50%,1126655.1176134336,25-50%,373267.9187279724,25-50%,7.75,8.0,15.4,0.5091670709485884,0.219,0.014610072383760709,0,,0.0,7.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2837,350814,4,2025-09-09,A,65.23297616569069,41-65,140108.47739124222,25-50%,1995892.266322444,50-75%,918346.3443967442,50-75%,9.75,7.25,24.7,3.9712656127213135,0.147,0.0024964668917559123,0,,0.0,9.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2838,473800,4,2025-09-09,A,71.86657536542441,>65,107350.01575522838,25-50%,473198.1922264581,25-50%,334343.040684764,25-50%,3.75,9.25,42.3,1.423844447192364,0.112,0.004072525710999869,0,,0.0,3.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2839,461278,4,2025-09-09,A,66.62664955913466,>65,140348.49218658608,25-50%,5045807.001917023,50-75%,173969.1657844585,25-50%,9.25,9.0,7.8,2.989092158190471,0.145,0.00355833058050725,0,,0.0,9.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2840,588027,4,2025-09-09,A,61.03404973506596,41-65,403034.885296836,50-75%,7418206.75721575,>75%,1510708.537818268,50-75%,7.75,7.5,38.0,0.1384444838148335,0.176,0.004717252164625129,0,,0.0,7.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2841,728745,4,2025-09-09,A,62.08291084336688,41-65,2428222.801301501,>75%,8705029.889335392,>75%,1910795.0324156252,>75%,9.25,5.25,2.9,18.79045976023304,0.171,0.006258244532222805,0,,0.0,9.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2842,907103,4,2025-09-09,A,68.75229786330324,>65,2283486.4025231474,>75%,6892396.902387909,>75%,809072.9435798492,50-75%,9.75,8.0,65.5,1.0717794724903822,0.157,0.007236295576099114,0,,0.0,9.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2843,188948,4,2025-09-09,A,27.405950942044868,18-40,802809.7817288233,>75%,740497.1389248907,25-50%,731816.4995018087,50-75%,10.0,13.0,13.1,2.7560895174909863,0.259,0.07535599409901607,0,,0.0,10.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2844,140231,4,2025-09-09,A,58.2925024431724,41-65,171187.72159044768,25-50%,300058.1527182167,0-25%,396074.4929739504,25-50%,9.5,3.75,5.1,0.7221720234401992,0.193,0.005255459631965406,0,,0.0,9.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2845,231185,4,2025-09-09,A,53.842679386423896,41-65,396530.586068988,50-75%,388750.3644672128,25-50%,193770.22876499468,25-50%,4.25,12.25,70.4,2.1798000930660657,0.222,0.018583983994429936,0,,0.0,4.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2846,477264,4,2025-09-09,A,60.63894849228658,41-65,321175.11499583005,50-75%,38911275.683502704,>75%,1651758.2854056756,50-75%,7.25,4.75,35.5,0.4912707685242042,0.203,0.004255636709836982,0,,0.0,7.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2847,364713,4,2025-09-09,A,32.45997900604987,18-40,202210.09034175405,50-75%,247828.5362662804,0-25%,48557.14776081746,0-25%,4.25,9.75,30.9,3.300701684066125,0.246,0.056088466899154754,0,,0.0,4.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2848,430271,4,2025-09-09,A,47.13260469139495,41-65,443909.8552373281,50-75%,1120999.4648538774,25-50%,319471.5413085886,25-50%,6.0,10.0,4.4,1.8226542796314105,0.229,0.02808279447545392,0,,0.0,6.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2849,903734,4,2025-09-09,A,36.5343500849091,18-40,90917.3591975284,0-25%,158557.6361836291,0-25%,164455.16393792228,25-50%,8.0,7.25,18.4,0.3483510627258091,0.266,0.014160685947139632,0,,0.0,8.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2850,768540,4,2025-09-09,A,55.72355386286549,41-65,34484.60076877114,0-25%,307833.1561135104,0-25%,31680.419786533428,0-25%,4.25,2.5,92.6,2.487986604075758,0.208,0.004133335985331513,0,,0.0,4.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2851,480041,4,2025-09-09,A,67.33968543675505,>65,75636.57293266173,0-25%,2122880.5905236187,50-75%,427735.6300271819,25-50%,0.75,5.0,6.6,12.248685522562512,0.177,0.00340095817328551,0,,0.0,0.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2852,674278,4,2025-09-09,A,68.89506164278072,>65,205152.9855112952,50-75%,2715026.666388896,50-75%,3160460.7080137404,>75%,4.75,4.5,13.9,14.124655054429358,0.131,0.0014780289270658672,0,,0.0,4.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2853,695280,4,2025-09-09,A,52.04818669669143,41-65,503685.2873736923,50-75%,2063990.961531774,50-75%,896169.4840871482,50-75%,10.75,8.5,62.5,7.796547795332741,0.224,0.007195961638044436,0,,0.0,10.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2854,282063,4,2025-09-09,A,38.51467093839364,18-40,8282057.571898331,>75%,48063467.673734814,>75%,10604321.52192574,>75%,9.5,9.25,2.8,2.7711957896297696,0.236,0.03543559113838866,0,,0.0,9.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2855,412658,4,2025-09-09,A,62.2151992963065,41-65,778642.3622280696,>75%,11273603.823301882,>75%,884877.1364720343,50-75%,7.5,4.75,8.0,2.3079401436115567,0.196,0.006704980470687932,0,,0.0,7.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2856,453760,4,2025-09-09,A,57.29430859461631,41-65,1393774.5635668857,>75%,1117710.545641988,25-50%,2762595.479901933,>75%,10.0,8.5,40.0,5.467218917080531,0.179,0.007480183358429645,0,,0.0,10.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2857,498552,4,2025-09-09,A,69.06827875588161,>65,454828.6689808568,50-75%,9287724.119265152,>75%,4111563.795094239,>75%,8.5,1.5,20.1,5.4451595108174375,0.159,0.00241324364205233,0,,0.0,8.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2858,144557,4,2025-09-09,A,65.00739761337708,41-65,126415.0732689542,25-50%,225831.13419034655,0-25%,451612.8826568911,25-50%,7.0,8.0,7.3,3.834860629984908,0.183,0.005846122792968444,0,,0.0,7.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2859,619575,4,2025-09-09,A,64.58813446565769,41-65,201907.36108727625,50-75%,3550109.130211246,50-75%,285861.3715053538,25-50%,6.5,4.75,1.1,5.782995708384656,0.168,0.003918929450551284,0,,0.0,6.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2860,432701,4,2025-09-09,A,70.4431263202784,>65,555426.1866137173,>75%,30918588.22836354,>75%,8606314.33289591,>75%,11.0,9.75,33.9,2.5727957145127425,0.16,0.0021851778091316475,0,,0.0,11.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2861,724536,4,2025-09-09,A,66.22014090890002,>65,265341.42728211515,50-75%,6868360.494519161,>75%,731635.794838437,50-75%,9.0,7.25,37.6,6.750356694302828,0.181,0.0030009322838855557,0,,0.0,9.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2862,722386,4,2025-09-09,A,59.771967496524944,41-65,196264.09239150872,50-75%,2407215.8365309243,50-75%,2282475.4111812306,>75%,12.75,9.5,49.0,6.744686662380772,0.148,0.0027726719440566497,0,,0.0,12.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2863,476789,4,2025-09-09,A,42.59237810594474,41-65,79486.49581425628,0-25%,175509.1588900282,0-25%,19219.19970614295,0-25%,3.25,4.5,31.0,15.114360542263148,0.238,0.020973752236808533,0,,0.0,3.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2864,123642,4,2025-09-09,A,71.66950534075326,>65,164523.0672763062,25-50%,5830451.692548709,>75%,529875.0665671544,50-75%,3.5,10.25,38.4,0.2151996541953504,0.126,0.004659006636891772,0,,0.0,3.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2865,528144,4,2025-09-09,A,40.43679302400525,18-40,287849.30757088755,50-75%,2927174.7990203337,50-75%,2575405.68762052,>75%,8.25,6.0,69.7,2.992383590854081,0.234,0.00892413123264344,0,,0.0,8.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2866,206359,4,2025-09-09,A,68.34208409268666,>65,1768032.4430978557,>75%,19665994.154235493,>75%,1014248.5120649162,50-75%,9.75,11.0,21.0,6.1604457079961605,0.142,0.012026266126980536,0,,0.0,9.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2867,828725,4,2025-09-09,A,61.77047455255313,41-65,1173755.8925856566,>75%,41418043.74715871,>75%,10493491.90885221,>75%,7.0,4.25,18.3,0.8315244518876692,0.2,0.004855424225450563,0,,0.0,7.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2868,892456,4,2025-09-09,A,72.00819122386497,>65,110723.37639964317,25-50%,3289714.685912713,50-75%,4878870.573463418,>75%,7.5,14.0,2.1,3.7807124740797,0.145,0.0023261210987126006,0,,0.0,7.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2869,113486,4,2025-09-09,A,39.2949798328485,18-40,179368.0572107447,25-50%,1141996.6725430188,25-50%,10057.761510779605,0-25%,8.25,13.75,36.9,6.147376958707344,0.258,0.04926367577399713,0,,0.0,8.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2870,688311,4,2025-09-09,A,25.86700461791089,18-40,91026.37067413122,0-25%,404906.77723962016,25-50%,88055.78569118727,0-25%,9.25,13.25,39.0,0.6321884631114023,0.3,0.051166969773190324,0,,0.0,9.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2871,749034,4,2025-09-09,A,51.28875393508142,41-65,420727.7259725664,50-75%,951753.3655055264,25-50%,2230968.1753861164,>75%,7.5,6.25,16.8,0.9141257146815788,0.223,0.007380941871548159,0,,0.0,7.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2872,421088,4,2025-09-09,A,51.98581948003333,41-65,70763.51535643992,0-25%,6750931.253918421,>75%,2766384.07470599,>75%,3.25,3.0,11.3,2.115959948964554,0.2,0.0030540817645628416,0,,0.0,3.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2873,287095,4,2025-09-09,A,60.23526526885647,41-65,1483518.1866297424,>75%,4970125.791470865,50-75%,7170894.545431621,>75%,5.5,12.25,18.2,0.3490819200292444,0.206,0.012711027377315132,1,2025-09-14,1.75,7.25,25961.568266020495,25961.568266020495,51923.13653204099,36.3461955724287,34.93782607396401
2874,151817,4,2025-09-09,A,38.5361555376009,18-40,128072.58657253956,25-50%,300035.6293865296,0-25%,61696.96893739961,0-25%,7.25,7.5,40.3,5.87584509189057,0.257,0.030202474728572012,0,,0.0,7.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2875,530819,4,2025-09-09,A,65.01248858793817,41-65,444376.0237758085,50-75%,123821449.69081676,>75%,5585271.670381476,>75%,4.0,14.75,11.7,6.564407448884147,0.163,0.005406919961597336,0,,0.0,4.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2876,813930,4,2025-09-09,A,72.76492356837934,>65,159045.22558212862,25-50%,10510267.054626644,>75%,4144622.712272703,>75%,6.75,1.0,4.6,0.0730495242268993,0.112,0.0014884969630694078,0,,0.0,6.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2877,401042,4,2025-09-09,A,71.56768029576887,>65,115375.21577403515,25-50%,6211052.089344436,>75%,1068792.3727792876,50-75%,7.25,8.5,40.4,3.2499659211682794,0.156,0.0031703036346477876,0,,0.0,7.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2878,515760,4,2025-09-09,A,47.88068955228618,41-65,371975.6328851543,50-75%,705604.1828011355,25-50%,2057221.802764876,>75%,12.25,10.5,22.0,5.008271883585797,0.227,0.007544384707437041,0,,0.0,12.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2879,654163,4,2025-09-09,A,70.17760367100962,>65,5272774.761784218,>75%,87490086.22529413,>75%,6286178.237686069,>75%,1.5,11.25,4.0,0.7974968863664588,0.179,0.014039796958409682,0,,0.0,1.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2880,539207,4,2025-09-09,A,38.29309688435187,18-40,115751.64490513502,25-50%,779634.0613231624,25-50%,351722.1801233264,25-50%,13.0,7.25,2.0,1.242698529087556,0.195,0.012338690873120369,0,,0.0,13.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2881,174529,4,2025-09-09,A,53.97751120213261,41-65,272040.8319096299,50-75%,675087.3168805464,25-50%,775327.130739247,50-75%,3.0,10.5,32.6,2.5862271571310664,0.244,0.012391241366129454,0,,0.0,3.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2882,222438,4,2025-09-09,A,40.57421415600326,18-40,74923.42834380604,0-25%,37070.87757095566,0-25%,4934.187955128894,0-25%,4.0,6.75,25.4,3.84808565886711,0.259,0.04027716826143741,0,,0.0,4.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2883,811006,4,2025-09-09,A,39.41102089044308,18-40,304249.4160650949,50-75%,9861241.66509546,>75%,960411.681469221,50-75%,3.5,2.75,38.3,6.12125941803485,0.215,0.01174915321588499,0,,0.0,3.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2884,659797,4,2025-09-09,A,59.7438132379614,41-65,127686.73747929542,25-50%,1213798.3441699904,25-50%,103960.91664063191,0-25%,15.0,3.5,10.8,0.5837122150108165,0.17,0.00571195668378743,0,,0.0,15.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2885,860126,4,2025-09-09,A,72.36064868764693,>65,102455.87925809712,25-50%,1413532.023851493,50-75%,5932974.770702864,>75%,10.5,6.5,16.1,0.2876251732593717,0.157,0.0011244703854130433,0,,0.0,10.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2886,839659,4,2025-09-09,A,66.86307381536662,>65,257077.81271582487,50-75%,1859028.7499090524,50-75%,2667545.1767045385,>75%,4.5,3.75,0.4,4.122948815182564,0.2,0.002484757776483734,0,,0.0,4.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2887,985469,4,2025-09-09,A,41.09881515137467,41-65,344000.45532057347,50-75%,11406597.64301622,>75%,121376.43859648584,25-50%,6.0,12.75,9.1,15.163866226739197,0.218,0.02973786425286784,0,,0.0,6.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2888,564688,4,2025-09-09,A,67.48614998336836,>65,30540.89325992099,0-25%,21628.636745954427,0-25%,59418.97680838272,0-25%,6.75,12.5,13.8,0.0691001179466322,0.147,0.0046863475360092765,0,,0.0,6.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2889,857151,4,2025-09-09,A,77.27041582721388,>65,128189.52087725728,25-50%,346767.5233721751,0-25%,4054642.860622235,>75%,12.0,9.25,2.8,11.518269068122123,0.118,0.0008134830847934648,0,,0.0,12.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2890,238370,4,2025-09-09,A,79.92427591901522,>65,104333.19705285013,25-50%,1258708.3804694994,50-75%,2333573.739519559,>75%,8.75,7.25,4.5,11.950713530534967,0.119,0.000723032803800894,0,,0.0,8.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2891,122430,4,2025-09-09,A,54.76479122810356,41-65,165837.21846538677,25-50%,1861345.102446757,50-75%,51429.33426072994,0-25%,3.0,11.5,12.5,1.9089931177974155,0.153,0.018325231412282164,0,,0.0,3.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2892,461447,4,2025-09-09,A,64.89438413157716,41-65,8575195.15948091,>75%,139962774.61424246,>75%,9538866.603062415,>75%,5.0,6.0,12.1,1.273930960600702,0.186,0.020032983334744677,0,,0.0,5.0,0.0,0.0,0.0,0.0,-1.4083694984646877
2893,985307,4,2025-09-09,A,39.33186056076092,18-40,121305.44432632125,25-50%,124149.96999136996,0-25%,40094.88882280844,0-25%,4.25,8.5,48.2,19.802616065316094,0.259,0.021721886752676726,0,,0.0,4.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2894,839880,4,2025-09-09,A,65.9212587495848,41-65,2253149.156483294,>75%,9740530.737751585,>75%,8027873.544713695,>75%,16.75,4.5,5.3,3.5357164031149377,0.176,0.0053287185042442935,0,,0.0,16.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2895,776062,4,2025-09-09,A,58.57822780830725,41-65,338195.4412867596,50-75%,680483.365093206,25-50%,2014490.5467915952,>75%,10.5,7.75,1.9,4.257182516221024,0.201,0.004500378489396941,0,,0.0,10.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2896,281523,4,2025-09-09,A,76.88312732975005,>65,251425.53997009055,50-75%,3474264.566065141,50-75%,1815007.6673040767,>75%,4.5,9.25,1.5,5.800304945207411,0.126,0.0030805307104119404,0,,0.0,4.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2897,719682,4,2025-09-09,A,93.5565065471633,>65,3776750.003426768,>75%,190404657.24016252,>75%,6314016.1380745815,>75%,8.75,8.0,5.3,3.0184851123270384,0.041,0.001767171958003811,0,,0.0,8.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2898,505905,4,2025-09-09,A,62.814162995807855,41-65,363670.2829075618,50-75%,2512591.1536404467,50-75%,433944.22995330906,25-50%,12.25,2.75,2.9,9.629918597189045,0.145,0.004577278408864764,0,,0.0,12.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2899,193314,4,2025-09-09,A,74.625676261854,>65,208127.89682346236,50-75%,959291.5838591276,25-50%,116622.4772550961,0-25%,7.75,7.5,9.8,0.0636098943115437,0.127,0.003305875064519605,0,,0.0,7.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2900,822430,4,2025-09-09,A,46.23219640795558,41-65,259094.81882310225,50-75%,199900.59471984877,0-25%,681730.3850509546,50-75%,8.75,7.0,43.2,2.0599928446911915,0.244,0.009192070796273618,0,,0.0,8.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2901,123247,4,2025-09-09,A,67.57062104776902,>65,70367.6176300736,0-25%,348943.2164745615,0-25%,341801.8254191072,25-50%,7.25,10.25,32.3,2.0323959104580305,0.109,0.004203530001599296,0,,0.0,7.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2902,366439,4,2025-09-09,A,86.50388199932267,>65,531331.3869227709,>75%,61778072.51500669,>75%,649694.1054971395,50-75%,6.25,10.0,19.1,3.4367484698594617,0.087,0.003376840410068112,0,,0.0,6.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2903,559366,4,2025-09-09,A,75.38780495953674,>65,317408.5374872243,50-75%,89534883.67656194,>75%,12421354.220509203,>75%,6.75,2.75,9.8,6.599222504770522,0.137,0.0011639563279698662,0,,0.0,6.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2904,368829,4,2025-09-09,A,50.6643642928182,41-65,49299.861384756405,0-25%,97043.75728670217,0-25%,3802.626401275911,0-25%,8.75,7.5,16.9,11.790666260449685,0.219,0.009135706819805618,0,,0.0,8.75,0.0,0.0,0.0,0.0,-1.4083694984646877
2905,860606,4,2025-09-09,A,28.54618927974331,18-40,58495.58666541659,0-25%,104453.35229885104,0-25%,425051.9716846465,25-50%,7.25,7.0,84.6,12.60250465420565,0.289,0.009138561087469266,0,,0.0,7.25,0.0,0.0,0.0,0.0,-1.4083694984646877
2906,813194,4,2025-09-09,A,34.20972434761652,18-40,188537.19849446183,50-75%,614805.9789861629,25-50%,54748.319306923055,0-25%,8.5,5.75,29.7,3.145619386076408,0.259,0.025189686516223816,0,,0.0,8.5,0.0,0.0,0.0,0.0,-1.4083694984646877
2907,954637,4,2025-09-09,A,68.327440316855,>65,80960.67732806997,0-25%,775505.4072175646,25-50%,163919.57198721106,25-50%,13.25,3.5,10.7,1.7380420823076077,0.15,0.0026663275560293393,0,,0.0,13.25,0.0,0.0,0.0,0.0,-1.4083694984646877
