,user_id,rollout_group,assign_date,group,age,age_cohort,income,income_cohort,net_worth,networth_cohort,retirement_balance,balance_cohort,current_pct,employer_cap,last_login,acct_tenure,time_online_frac,conv_rate,converted,conversion_date,delta_pct,new_pct,user_delta_aum,employer_delta_aum,total_delta_aum,roi
3653,536690,4,2025-09-09,A,71.51326126349714,>65,2655586.531375057,>75%,13611413.25465925,>75%,167958.37497008714,25-50%,4.75,2.75,148.0,9.23532830401471,0.122,0.006542083047666032,0,,0.0,4.75,0.0,0.0,0.0,-2.778216723894163
3654,409844,4,2025-09-09,A,70.90252534478432,>65,185688.15407350403,50-75%,1265055.1666756296,50-75%,1707492.1856599562,50-75%,17.0,6.0,5.9,3.605948950019157,0.152,0.0019404579153165637,0,,0.0,17.0,0.0,0.0,0.0,-2.778216723894163
3655,573027,4,2025-09-09,A,71.81416376410452,>65,234528.145223008,50-75%,4419268.273647616,50-75%,1899084.0912474168,>75%,6.25,4.75,58.7,0.7339891514091593,0.158,0.0019383684486530225,0,,0.0,6.25,0.0,0.0,0.0,-2.778216723894163
3656,210585,4,2025-09-09,A,66.72133958812073,>65,124832.16790610451,25-50%,1231333.3069280472,25-50%,96180.92563973904,0-25%,2.5,1.25,143.8,3.087565596927892,0.172,0.002903180743219204,0,,0.0,2.5,0.0,0.0,0.0,-2.778216723894163
3657,790985,4,2025-09-09,A,68.7189181479931,>65,65305.87290549825,0-25%,409835.279773568,25-50%,834625.6508582432,50-75%,10.0,7.75,17.7,5.507550049483713,0.154,0.0014910091038512466,0,,0.0,10.0,0.0,0.0,0.0,-2.778216723894163
3658,275250,4,2025-09-09,A,74.65696668656747,>65,358078.3018440536,50-75%,10760671.9129386,>75%,1340471.1077417484,50-75%,8.25,4.75,63.8,4.165880955777841,0.165,0.001980569891276688,0,,0.0,8.25,0.0,0.0,0.0,-2.778216723894163
3659,420935,4,2025-09-09,A,69.15058983580835,>65,1603358.5182139748,>75%,18739577.22149277,>75%,8380570.031041125,>75%,11.75,16.5,7.0,8.079940929305016,0.163,0.0068428610321885595,0,,0.0,11.75,0.0,0.0,0.0,-2.778216723894163
3660,374308,4,2025-09-09,A,52.17519266531959,41-65,448702.1816033655,50-75%,1973391.73589981,50-75%,101206.79183630896,0-25%,6.0,14.5,36.8,1.7157534741595737,0.184,0.02647000076172019,0,,0.0,6.0,0.0,0.0,0.0,-2.778216723894163
3661,698747,4,2025-09-09,A,69.47315813434248,>65,84334.86491885869,0-25%,291589.9410754026,0-25%,256885.54817531447,25-50%,12.75,8.0,15.4,2.572785225350935,0.2,0.0022511740495677317,0,,0.0,12.75,0.0,0.0,0.0,-2.778216723894163
3662,617030,4,2025-09-09,A,70.70511878816139,>65,341973.878313955,50-75%,1015887.332942844,25-50%,153192.25147852124,25-50%,7.5,9.5,13.9,17.88495038057769,0.155,0.005950855444884726,0,,0.0,7.5,0.0,0.0,0.0,-2.778216723894163
3663,946055,4,2025-09-09,A,75.818242671692,>65,333702.0072019111,50-75%,6355199.21687469,>75%,2196787.4562847475,>75%,9.5,9.75,0.5,5.495250759764659,0.089,0.003564263261531457,0,,0.0,9.5,0.0,0.0,0.0,-2.778216723894163
3664,130848,4,2025-09-09,A,79.16030016374846,>65,91737.4605625542,0-25%,1660151.252830171,50-75%,762109.2930121134,50-75%,4.25,5.0,108.0,6.490241800923791,0.112,0.0016901782544315152,0,,0.0,4.25,0.0,0.0,0.0,-2.778216723894163
3665,215286,4,2025-09-09,A,53.96819538987333,41-65,316408.6937730255,50-75%,891648.5448537321,25-50%,269873.66330644564,25-50%,3.75,10.0,4.2,3.1961389775960702,0.199,0.0173460322518867,0,,0.0,3.75,0.0,0.0,0.0,-2.778216723894163
3666,968438,4,2025-09-09,A,64.18952395240298,41-65,348812.48145406565,50-75%,4739742.479001753,50-75%,846339.6688411348,50-75%,4.0,6.5,34.0,5.0896501407235455,0.13,0.007599682074603075,0,,0.0,4.0,0.0,0.0,0.0,-2.778216723894163
3667,310658,4,2025-09-09,A,62.51934077697381,41-65,48808.3405095588,0-25%,350175.11090329423,0-25%,17063.835351749705,0-25%,14.75,7.25,33.6,2.32166545883337,0.182,0.004425181971180593,0,,0.0,14.75,0.0,0.0,0.0,-2.778216723894163
3668,973961,4,2025-09-09,A,68.43861555656648,>65,94117.24025090126,0-25%,159166.4749579938,0-25%,59114.31098951379,0-25%,5.25,11.0,8.5,16.281568999034256,0.161,0.0049167202891912815,0,,0.0,5.25,0.0,0.0,0.0,-2.778216723894163
3669,628186,4,2025-09-09,A,75.6597126298557,>65,1355055.1563772266,>75%,124709808.11331104,>75%,2705384.9408986405,>75%,9.5,16.25,2.1,0.281305909082878,0.122,0.007208810764154702,0,,0.0,9.5,0.0,0.0,0.0,-2.778216723894163
3670,552310,4,2025-09-09,A,70.95784785705243,>65,1317270.51519018,>75%,12672988.533287734,>75%,4771488.736323674,>75%,11.75,10.0,13.2,7.224468025279631,0.141,0.003282506780010709,0,,0.0,11.75,0.0,0.0,0.0,-2.778216723894163
3671,286298,4,2025-09-09,A,24.42132936985804,18-40,38132.43419066073,0-25%,13622.17663629665,0-25%,12288.547310505866,0-25%,7.0,8.25,15.8,1.9237415531773137,0.302,0.05829781081122998,0,,0.0,7.0,0.0,0.0,0.0,-2.778216723894163
3672,190681,4,2025-09-09,A,29.545750602438385,18-40,696267.1994498514,>75%,166227.47328425047,0-25%,434500.6761270565,25-50%,11.0,10.5,25.5,3.290764693077673,0.262,0.03572920691579643,0,,0.0,11.0,0.0,0.0,0.0,-2.778216723894163
3673,766675,4,2025-09-09,A,39.96892229117282,18-40,288165.83634116175,50-75%,1636065.6004396684,50-75%,466939.9452933541,25-50%,4.0,6.0,66.7,5.094839303656653,0.255,0.024988842587274452,0,,0.0,4.0,0.0,0.0,0.0,-2.778216723894163
3674,619741,4,2025-09-09,A,58.23309139720313,41-65,2587484.537636996,>75%,89757971.91922946,>75%,5293149.41894484,>75%,11.75,9.0,53.6,5.199555168852811,0.194,0.007945843020631576,0,,0.0,11.75,0.0,0.0,0.0,-2.778216723894163
3675,481397,4,2025-09-09,A,53.15300171936784,41-65,219256.4515865832,50-75%,2373703.1501845554,50-75%,205729.2942759546,25-50%,7.5,12.25,7.0,0.6807562265367266,0.206,0.017305998881001504,0,,0.0,7.5,0.0,0.0,0.0,-2.778216723894163
3676,108702,4,2025-09-09,A,62.37441000517005,41-65,210675.6148086005,50-75%,1539575.392434779,50-75%,340324.93273070746,25-50%,7.75,8.75,7.4,12.143525615495893,0.157,0.007201085527537306,0,,0.0,7.75,0.0,0.0,0.0,-2.778216723894163
3677,309723,4,2025-09-09,A,43.01875354419846,41-65,61540.98597073239,0-25%,281737.2191382758,0-25%,476600.5400834276,25-50%,5.5,7.5,2.8,3.2073439074671657,0.243,0.013055854684455784,0,,0.0,5.5,0.0,0.0,0.0,-2.778216723894163
3678,672280,4,2025-09-09,A,52.08711148749294,41-65,831354.7117583499,>75%,12122814.884955376,>75%,258096.1694536118,25-50%,5.5,12.5,14.0,6.970883285432414,0.22,0.026033851106691496,0,,0.0,5.5,0.0,0.0,0.0,-2.778216723894163
3679,625776,4,2025-09-09,A,49.05792420980513,41-65,900144.77381836,>75%,29782566.221602257,>75%,1736863.8731666126,50-75%,5.0,1.0,3.1,1.1886384627707152,0.191,0.01239952136011674,0,,0.0,5.0,0.0,0.0,0.0,-2.778216723894163
3680,781765,4,2025-09-09,A,78.29731230164244,>65,119592.59836899792,25-50%,2496481.4035007027,50-75%,877349.4223532646,50-75%,14.0,8.75,67.0,3.5352428831192007,0.131,0.0011271991522077967,0,,0.0,14.0,0.0,0.0,0.0,-2.778216723894163
3681,162582,4,2025-09-09,A,42.779894252025294,41-65,2738614.710534701,>75%,21054852.90650134,>75%,3514190.1448341343,>75%,9.0,8.75,44.7,1.1868146716964176,0.21,0.02168930168487619,0,,0.0,9.0,0.0,0.0,0.0,-2.778216723894163
3682,360905,4,2025-09-09,A,86.47339060518946,>65,352982.1770008051,50-75%,10288018.793032084,>75%,2986845.4380186894,>75%,7.25,8.0,69.4,6.710280445425486,0.073,0.0016810570471997507,0,,0.0,7.25,0.0,0.0,0.0,-2.778216723894163
3683,508542,4,2025-09-09,A,60.44352453596481,41-65,3121097.4439092884,>75%,12414011.419606386,>75%,3020566.1665654103,>75%,7.0,3.75,70.0,1.6994852114808805,0.214,0.00921478239480381,0,,0.0,7.0,0.0,0.0,0.0,-2.778216723894163
3684,167463,4,2025-09-09,A,76.58626258188013,>65,33852.8828988378,0-25%,133644.50761153465,0-25%,32496.205909711287,0-25%,6.75,5.0,29.6,18.082424965751752,0.135,0.0010871079132771402,0,,0.0,6.75,0.0,0.0,0.0,-2.778216723894163
3685,660804,4,2025-09-09,A,48.97892969028094,41-65,31145.727148995644,0-25%,41850.98788437921,0-25%,9739.693836562768,0-25%,13.25,5.0,56.5,1.0438309133731687,0.224,0.008017326809219485,0,,0.0,13.25,0.0,0.0,0.0,-2.778216723894163
3686,914466,4,2025-09-09,A,27.707672967141644,18-40,37709.49884559541,0-25%,66540.84701374662,0-25%,100320.35791629025,0-25%,9.75,9.0,4.6,9.400712261873307,0.319,0.013711593835448137,0,,0.0,9.75,0.0,0.0,0.0,-2.778216723894163
3687,644912,4,2025-09-09,A,27.73263054079061,18-40,109949.4072306562,25-50%,192711.07716897212,0-25%,37838.50860772989,0-25%,6.5,10.75,12.3,1.7362165775294098,0.281,0.06183396945669031,0,,0.0,6.5,0.0,0.0,0.0,-2.778216723894163
3688,346634,4,2025-09-09,A,50.84258869444909,41-65,58682.61119776769,0-25%,539591.0287227465,25-50%,19249.498842424586,0-25%,4.75,9.25,13.1,2.2539724076237206,0.171,0.01740948967386592,0,,0.0,4.75,0.0,0.0,0.0,-2.778216723894163
3689,777517,4,2025-09-09,A,58.4975831993013,41-65,116804.27939001088,25-50%,459768.64746238594,25-50%,158506.78409087934,25-50%,10.25,8.0,7.3,0.291328190756377,0.184,0.005411222267542944,0,,0.0,10.25,0.0,0.0,0.0,-2.778216723894163
3690,877733,4,2025-09-09,A,65.11553172334804,41-65,465154.584613417,50-75%,2270112.595078799,50-75%,780580.2906917294,50-75%,10.75,8.0,0.2,2.5948525053372222,0.185,0.004792815454932304,0,,0.0,10.75,0.0,0.0,0.0,-2.778216723894163
3691,376153,4,2025-09-09,A,36.17778505202508,18-40,366605.1342472275,50-75%,701271.6032718677,25-50%,166121.22539761837,25-50%,8.5,11.75,24.1,3.6046944046270233,0.269,0.046785648995895435,0,,0.0,8.5,0.0,0.0,0.0,-2.778216723894163
3692,820607,4,2025-09-09,A,71.01107366339915,>65,1022711.0896033216,>75%,54169715.00762622,>75%,1161078.9681022882,50-75%,7.25,11.75,2.4,21.199575844455183,0.158,0.005720261049247453,0,,0.0,7.25,0.0,0.0,0.0,-2.778216723894163
3693,970998,4,2025-09-09,A,49.47154062607802,41-65,687381.0309387505,>75%,4216557.502660835,50-75%,812080.2452192649,50-75%,10.25,5.75,9.1,2.7870365656840246,0.226,0.012096962326038145,0,,0.0,10.25,0.0,0.0,0.0,-2.778216723894163
3694,182529,4,2025-09-09,A,40.75814044949393,18-40,141093.95454051805,25-50%,223819.6051916835,0-25%,39796.40812499695,0-25%,7.75,10.75,38.0,13.320201441155117,0.265,0.025916043772131005,0,,0.0,7.75,0.0,0.0,0.0,-2.778216723894163
3695,692480,4,2025-09-09,A,61.56358330612558,41-65,116767.30651536536,25-50%,205503.7312504488,0-25%,178247.71998653907,25-50%,5.75,11.75,75.4,1.1815707960071624,0.181,0.007670253472828714,0,,0.0,5.75,0.0,0.0,0.0,-2.778216723894163
3696,754798,4,2025-09-09,A,50.196702784128135,41-65,3483995.22688331,>75%,10067566.40401418,>75%,1995220.649578801,>75%,5.0,9.0,5.7,0.6517046933814528,0.216,0.04036571438065203,0,,0.0,5.0,0.0,0.0,0.0,-2.778216723894163
3697,492190,4,2025-09-09,A,58.17960275920864,41-65,144475.26797905503,25-50%,1360805.8173596102,50-75%,1425286.8062987034,50-75%,7.0,11.25,32.5,0.707676368625164,0.186,0.006991202520087652,0,,0.0,7.0,0.0,0.0,0.0,-2.778216723894163
3698,854017,4,2025-09-09,A,59.59418665945693,41-65,260627.9945264513,50-75%,3602815.0113421795,50-75%,2963837.780698004,>75%,6.5,6.5,10.5,3.9008952664066,0.187,0.003475034779221334,0,,0.0,6.5,0.0,0.0,0.0,-2.778216723894163
3699,484707,4,2025-09-09,A,56.26290856755672,41-65,75635.21337684765,0-25%,782153.1948126685,25-50%,163861.35966942462,25-50%,8.25,11.5,10.2,0.2530399875256865,0.205,0.009844159049659958,0,,0.0,8.25,0.0,0.0,0.0,-2.778216723894163
3700,965798,4,2025-09-09,A,50.27983673059367,41-65,192373.8410988895,50-75%,412382.1214189465,25-50%,2249953.330937413,>75%,5.25,6.0,66.6,4.346894974329485,0.22,0.009089627418672,0,,0.0,5.25,0.0,0.0,0.0,-2.778216723894163
3701,728149,4,2025-09-09,A,43.91575062986495,41-65,158238.8852444491,25-50%,461134.1843113513,25-50%,487885.6836832206,25-50%,11.5,4.0,34.6,2.8132594947177147,0.189,0.008943356201228214,0,,0.0,11.5,0.0,0.0,0.0,-2.778216723894163
3702,904788,4,2025-09-09,A,50.40611563907899,41-65,22168279.038382016,>75%,112493595.9274676,>75%,1187587.4484372532,50-75%,9.25,7.5,11.3,2.5176007762754686,0.234,0.04733041729773434,0,,0.0,9.25,0.0,0.0,0.0,-2.778216723894163
3703,397666,4,2025-09-09,A,44.72142153480007,41-65,198109.89954109467,50-75%,489665.4693857358,25-50%,175276.72346847897,25-50%,4.5,11.5,18.1,10.995688024550883,0.24,0.019739640596057702,0,,0.0,4.5,0.0,0.0,0.0,-2.778216723894163
3704,478257,4,2025-09-09,A,63.69685297539837,41-65,45599.10609033612,0-25%,818389.648657348,25-50%,360662.42530005006,25-50%,11.5,5.0,5.8,7.213361713530337,0.167,0.0019367301309310366,0,,0.0,11.5,0.0,0.0,0.0,-2.778216723894163
3705,651702,4,2025-09-09,A,55.74963525068665,41-65,519534.978227226,>75%,28040927.8496253,>75%,1723198.190673607,50-75%,12.5,14.5,119.6,3.810042626178255,0.178,0.010287516827668732,0,,0.0,12.5,0.0,0.0,0.0,-2.778216723894163
3706,880524,4,2025-09-09,A,28.816681070824966,18-40,84395.51144948586,0-25%,60610.478833383226,0-25%,17244.281424750458,0-25%,4.75,7.75,17.5,12.40859553385445,0.253,0.047476170010569994,1,2025-10-07,0.015,4.765,1265.9326717422878,1265.9326717422878,2531.8653434845755,2529.0871267606813
3707,914516,4,2025-09-09,A,57.94103563955659,41-65,2199624.955114505,>75%,1063284.485920652,25-50%,2504743.625315209,>75%,4.25,2.25,21.9,14.79909776876388,0.178,0.00740529800107633,0,,0.0,4.25,0.0,0.0,0.0,-2.778216723894163
3708,525335,4,2025-09-09,A,31.666707846460213,18-40,289923.4477037465,50-75%,1210025.8878243098,25-50%,22117.3431714059,0-25%,2.5,4.25,3.9,2.013309419834931,0.26,0.08597409828022563,0,,0.0,2.5,0.0,0.0,0.0,-2.778216723894163
3709,515173,4,2025-09-09,A,49.492527214138434,41-65,339802.483719828,50-75%,1336766.0960901028,50-75%,6723.937126231997,0-25%,8.25,5.0,202.3,2.19573889104786,0.25,0.01737283909576256,0,,0.0,8.25,0.0,0.0,0.0,-2.778216723894163
3710,798738,4,2025-09-09,A,34.99535721383082,18-40,539315.0802810114,>75%,3953257.6897525634,50-75%,1043684.065998312,50-75%,14.5,11.0,2.1,11.753065033378428,0.252,0.017225821847398133,0,,0.0,14.5,0.0,0.0,0.0,-2.778216723894163
3711,904909,4,2025-09-09,A,77.87208289545495,>65,320758.2190271205,50-75%,13685448.137423735,>75%,990387.7746415732,50-75%,3.5,8.25,2.2,5.410071636130996,0.166,0.003755879219646475,0,,0.0,3.5,0.0,0.0,0.0,-2.778216723894163
3712,706203,4,2025-09-09,A,41.01803439785184,41-65,100899.68294177104,25-50%,491551.47304899,25-50%,151662.81290438562,25-50%,10.5,4.0,64.4,0.4881547083353826,0.221,0.010950157220946263,0,,0.0,10.5,0.0,0.0,0.0,-2.778216723894163
3713,457392,4,2025-09-09,A,82.92734795112577,>65,151305.97771603227,25-50%,7571024.124868549,>75%,3315498.6221042136,>75%,5.5,16.75,20.6,1.887948611280088,0.101,0.0016894062057939564,0,,0.0,5.5,0.0,0.0,0.0,-2.778216723894163
3714,578786,4,2025-09-09,A,54.85006666700188,41-65,108942.03694120482,25-50%,642371.8353197793,25-50%,1234522.665784235,50-75%,12.0,5.0,22.8,4.5206016295702565,0.196,0.0035048784370289537,0,,0.0,12.0,0.0,0.0,0.0,-2.778216723894163
3715,589193,4,2025-09-09,A,21.60666992373379,18-40,90715.9532744855,0-25%,119456.66066534998,0-25%,7383.395014278914,0-25%,3.5,8.5,17.9,9.537516188047045,0.292,0.08762407315566019,0,,0.0,3.5,0.0,0.0,0.0,-2.778216723894163
3716,966485,4,2025-09-09,A,41.90275109899994,41-65,44835.856032004805,0-25%,67332.49095301043,0-25%,331543.154337808,25-50%,9.25,8.75,58.7,11.091721365639277,0.246,0.004798544743001762,0,,0.0,9.25,0.0,0.0,0.0,-2.778216723894163
3717,616436,4,2025-09-09,A,66.77554804440882,>65,56696.94757687666,0-25%,52496.80505510318,0-25%,18580.902022106868,0-25%,9.5,3.25,10.5,1.9695113976981269,0.178,0.003955176402855938,0,,0.0,9.5,0.0,0.0,0.0,-2.778216723894163
3718,901572,4,2025-09-09,A,48.47625744710849,41-65,102190.4686286226,25-50%,273130.79045165225,0-25%,97945.34254195592,0-25%,11.5,2.75,103.5,0.6338544713453038,0.23,0.007671632623100042,0,,0.0,11.5,0.0,0.0,0.0,-2.778216723894163
3719,644233,4,2025-09-09,A,48.20786018448639,41-65,288909.71651658614,50-75%,14274023.700064028,>75%,3631359.169448984,>75%,10.0,9.25,6.0,13.50731310010905,0.221,0.004892030063103589,0,,0.0,10.0,0.0,0.0,0.0,-2.778216723894163
3720,161425,4,2025-09-09,A,39.92145445266163,18-40,83055.77181706492,0-25%,36349.93570745942,0-25%,19618.75404240553,0-25%,10.5,3.75,36.9,0.201499796092564,0.258,0.01763131983090251,0,,0.0,10.5,0.0,0.0,0.0,-2.778216723894163
3721,358348,4,2025-09-09,A,70.88193516848395,>65,78232.69352525573,0-25%,498053.27966324345,25-50%,294216.3042940518,25-50%,7.25,4.75,9.8,1.9751088253992364,0.122,0.002021514359081588,0,,0.0,7.25,0.0,0.0,0.0,-2.778216723894163
3722,133981,4,2025-09-09,A,59.043590830582936,41-65,214838.1034240623,50-75%,693874.5835489279,25-50%,2692914.972869721,>75%,8.25,8.0,47.7,10.499732293149032,0.205,0.0026320227950441736,0,,0.0,8.25,0.0,0.0,0.0,-2.778216723894163
3723,460826,4,2025-09-09,A,64.7513718906315,41-65,147916.03345796536,25-50%,1741068.816335393,50-75%,279267.9509089993,25-50%,10.0,16.5,5.2,5.441695071123849,0.178,0.00679568102867872,0,,0.0,10.0,0.0,0.0,0.0,-2.778216723894163
3724,758293,4,2025-09-09,A,49.142951876617694,41-65,175876.61485746998,25-50%,2127663.6917944616,50-75%,322183.8312845303,25-50%,12.0,14.0,20.0,1.618345155810813,0.246,0.016595224674623335,0,,0.0,12.0,0.0,0.0,0.0,-2.778216723894163
3725,189188,4,2025-09-09,A,46.530921018108415,41-65,416191.88993438473,50-75%,1258117.596497868,50-75%,382699.8839701252,25-50%,6.5,8.0,23.8,6.284971848330687,0.183,0.023335502928287552,0,,0.0,6.5,0.0,0.0,0.0,-2.778216723894163
3726,277714,4,2025-09-09,A,39.28614338299194,18-40,585128.567885128,>75%,1875077.74395944,50-75%,87786.10477617139,0-25%,6.0,10.5,15.5,5.078865099554886,0.237,0.054914145414502596,0,,0.0,6.0,0.0,0.0,0.0,-2.778216723894163
3727,420682,4,2025-09-09,A,55.78228864696304,41-65,173794.02974630095,25-50%,530711.6280999751,25-50%,70897.3531501516,0-25%,10.0,11.75,28.7,6.17624446067624,0.216,0.014434861745762787,0,,0.0,10.0,0.0,0.0,0.0,-2.778216723894163
3728,284766,4,2025-09-09,A,32.995927412544155,18-40,97639.12468754905,25-50%,150683.80339464036,0-25%,284049.1796620434,25-50%,9.5,5.75,47.3,3.638395846443263,0.287,0.013459153240662491,0,,0.0,9.5,0.0,0.0,0.0,-2.778216723894163
3729,277586,4,2025-09-09,A,61.07723872144527,41-65,19381148.94307822,>75%,61755900.70778971,>75%,13578308.668331005,>75%,16.25,12.75,31.6,0.4203418001819616,0.146,0.01588354113645371,0,,0.0,16.25,0.0,0.0,0.0,-2.778216723894163
3730,606464,4,2025-09-09,A,57.40892313781672,41-65,160533.5257135634,25-50%,3100004.1156660225,50-75%,189746.91124138449,25-50%,6.0,4.5,28.4,4.024900275335657,0.174,0.005509965909797744,0,,0.0,6.0,0.0,0.0,0.0,-2.778216723894163
3731,726816,4,2025-09-09,A,66.9851449105461,>65,388435.4436811136,50-75%,2800645.007121517,50-75%,152908.59682149132,25-50%,7.5,4.75,3.7,8.295756410279786,0.188,0.00495360310815866,0,,0.0,7.5,0.0,0.0,0.0,-2.778216723894163
3732,727331,4,2025-09-09,A,87.60997709812527,>65,191068.81417831988,50-75%,12925221.30067471,>75%,7272234.377132656,>75%,7.5,10.5,27.8,3.5537506726140387,0.093,0.0011741828381488235,0,,0.0,7.5,0.0,0.0,0.0,-2.778216723894163
3733,142909,4,2025-09-09,A,54.70651752256296,41-65,1106392.6876749618,>75%,1095527.4943845044,25-50%,1791539.173104284,>75%,9.75,5.75,55.1,6.813312368130365,0.175,0.00793993392928629,0,,0.0,9.75,0.0,0.0,0.0,-2.778216723894163
3734,776880,4,2025-09-09,A,45.03235633406736,41-65,79019.1206950629,0-25%,329520.1891277627,0-25%,674430.028159338,50-75%,10.0,7.75,89.5,5.222640854366509,0.247,0.004899082864940283,0,,0.0,10.0,0.0,0.0,0.0,-2.778216723894163
3735,446325,4,2025-09-09,A,51.3182324411064,41-65,46894.34268889275,0-25%,12712.780103781362,0-25%,6836.612284580487,0-25%,15.0,4.25,23.0,14.956096002307856,0.202,0.006941595564018289,0,,0.0,15.0,0.0,0.0,0.0,-2.778216723894163
3736,126440,4,2025-09-09,A,51.73858004235875,41-65,202267.12243593103,50-75%,883279.5698714181,25-50%,5360075.643035764,>75%,5.5,8.75,59.7,0.4632302283189468,0.21,0.007986237308791382,0,,0.0,5.5,0.0,0.0,0.0,-2.778216723894163
3737,240692,4,2025-09-09,A,74.558181752071,>65,868654.0289558445,>75%,50999754.10408832,>75%,9026560.37926711,>75%,17.5,11.75,28.1,1.9756609476474565,0.146,0.002195465240368365,0,,0.0,17.5,0.0,0.0,0.0,-2.778216723894163
3738,719889,4,2025-09-09,A,49.15882464658159,41-65,77609.68593992693,0-25%,139883.45096264195,0-25%,45565.6804665493,0-25%,6.75,7.5,17.4,6.133905602638852,0.234,0.015961554399117818,0,,0.0,6.75,0.0,0.0,0.0,-2.778216723894163
3739,736359,4,2025-09-09,A,55.13417947972813,41-65,48481.76718865132,0-25%,66737.29002367132,0-25%,66265.21212011091,0-25%,9.5,7.0,81.1,2.266245532600636,0.211,0.004328549841006826,0,,0.0,9.5,0.0,0.0,0.0,-2.778216723894163
3740,291760,4,2025-09-09,A,63.15465380512862,41-65,307220.7339774518,50-75%,2481791.115808857,50-75%,3700445.1385369594,>75%,5.5,11.25,36.9,9.666470968430454,0.156,0.004858916925258197,0,,0.0,5.5,0.0,0.0,0.0,-2.778216723894163
3741,738905,4,2025-09-09,A,31.897373022551108,18-40,135570.66703067772,25-50%,46712.15086624365,0-25%,29474.411920990464,0-25%,8.0,7.75,32.5,6.839719406930829,0.256,0.025412083601946824,0,,0.0,8.0,0.0,0.0,0.0,-2.778216723894163
3742,738889,4,2025-09-09,A,32.58153752973635,18-40,97190.46841463864,25-50%,52156.59862644367,0-25%,13886.26358780429,0-25%,9.0,5.25,24.9,1.2483884487606152,0.282,0.029164188539666232,0,,0.0,9.0,0.0,0.0,0.0,-2.778216723894163
3743,337493,4,2025-09-09,A,60.25535084493432,41-65,121615.4695538986,25-50%,5140760.00742067,50-75%,5002014.980416685,>75%,7.25,11.5,12.9,6.959841276184846,0.166,0.0039417466553806615,0,,0.0,7.25,0.0,0.0,0.0,-2.778216723894163
3744,258738,4,2025-09-09,A,44.451149772634885,41-65,277131.6596560008,50-75%,8959502.548202211,>75%,302364.8149060139,25-50%,7.0,5.0,20.7,13.616844486361993,0.218,0.009674081871550926,0,,0.0,7.0,0.0,0.0,0.0,-2.778216723894163
3745,862097,4,2025-09-09,A,86.89547838088234,>65,175836.46850593027,25-50%,46350771.60285197,>75%,3067934.6160355555,>75%,3.0,11.5,73.4,0.9817777022967956,0.076,0.001380866857118756,0,,0.0,3.0,0.0,0.0,0.0,-2.778216723894163
3746,762989,4,2025-09-09,A,67.93121354551269,>65,180724.5831795112,25-50%,1078904.0997026658,25-50%,316225.27265827794,25-50%,11.25,8.75,22.3,6.970425149949794,0.13,0.00286722886520919,0,,0.0,11.25,0.0,0.0,0.0,-2.778216723894163
3747,183809,4,2025-09-09,A,66.62861956974069,>65,80963.9661724353,0-25%,162519.8983971487,0-25%,138468.03745763804,25-50%,6.0,8.75,53.1,0.4790927765237272,0.155,0.005697416277374511,0,,0.0,6.0,0.0,0.0,0.0,-2.778216723894163
3748,993622,4,2025-09-09,A,70.78904253111276,>65,74410.0685405862,0-25%,1631112.280224518,50-75%,153759.1274071324,25-50%,5.0,4.75,7.1,2.5174232618887395,0.15,0.0022723650847772973,0,,0.0,5.0,0.0,0.0,0.0,-2.778216723894163
3749,716961,4,2025-09-09,A,60.90733147237083,41-65,1776094.0490924972,>75%,28574862.108217742,>75%,11324749.208897345,>75%,6.0,6.25,15.9,5.407405745900527,0.17,0.010650673127194312,0,,0.0,6.0,0.0,0.0,0.0,-2.778216723894163
3750,426348,4,2025-09-09,A,76.89567336971547,>65,153528.22792688193,25-50%,6554530.117852398,>75%,723352.046766179,50-75%,8.0,8.0,6.9,1.4751445009186828,0.164,0.001676540557178185,0,,0.0,8.0,0.0,0.0,0.0,-2.778216723894163
3751,911880,4,2025-09-09,A,29.16808433282076,18-40,1068304.0075546189,>75%,10214521.32256896,>75%,1144616.8955895936,50-75%,2.75,11.5,6.8,2.036508863082818,0.292,0.07322543457719871,0,,0.0,2.75,0.0,0.0,0.0,-2.778216723894163
3752,783631,4,2025-09-09,A,60.92889419946917,41-65,121608.50153990956,25-50%,56854.650593535305,0-25%,80052.22369969779,0-25%,7.5,6.75,16.2,9.718137692672713,0.187,0.004381772726007862,0,,0.0,7.5,0.0,0.0,0.0,-2.778216723894163
3753,397365,4,2025-09-09,A,37.47437999678081,18-40,1521451.5481447692,>75%,11867587.102748277,>75%,777839.2539844298,50-75%,3.0,10.25,31.6,9.18479108305049,0.258,0.04974127008004965,1,2025-09-26,0.02,3.02,30429.030962895384,30429.030962895384,60858.06192579077,60855.283709066876
3754,806243,4,2025-09-09,A,63.162450633051606,41-65,127494.97790889468,25-50%,1933578.4713003696,50-75%,388655.853954888,25-50%,8.25,10.25,23.6,1.4133849006949508,0.178,0.00684415263095366,0,,0.0,8.25,0.0,0.0,0.0,-2.778216723894163
3755,421261,4,2025-09-09,A,42.44227202445953,41-65,66878.187980631,0-25%,327998.7653592517,0-25%,122281.93064925542,25-50%,10.25,10.0,6.9,9.384837296239958,0.217,0.00801720794453031,0,,0.0,10.25,0.0,0.0,0.0,-2.778216723894163
3756,933122,4,2025-09-09,A,56.863538982362606,41-65,110208.20430422688,25-50%,226122.7033008329,0-25%,158728.5150495291,25-50%,8.5,9.25,22.7,4.535356151167442,0.237,0.009926619711321558,0,,0.0,8.5,0.0,0.0,0.0,-2.778216723894163
