,id,age,income,net_worth,retirement_balance
1064,1838,58.0,347188.877754,6225600.0,2940000.0
1065,1839,50.0,54045.59118199999,649720.0,72800.0
1066,1840,54.0,155867.48497,1318696.0,885200.0
1067,1841,49.0,310005.51102399995,1428520.0,1312000.0
1068,1842,44.0,220506.01201999997,1482080.0,680000.0
1069,1843,41.0,336812.12424800004,1126000.0,765200.0
1070,1844,57.0,213588.176352,1862840.0,1300000.0
1071,1845,53.0,1044160.8216,5873600.0,3520000.0
1072,1848,68.0,48641.032064,173140.0,140000.0
1073,1849,65.0,7447482.464920001,217310600.0,2848000.0
1074,1850,78.0,604229.709422,320356000.0,4224000.0
1075,1851,40.0,152408.56713,291980.0,170000.0
1076,1852,42.0,1921861.22242,9519440.0,3004800.0
1077,1853,61.0,299412.57515,458440.0,36000.0
1078,1855,54.0,203211.422846,872900.0,630000.0
1079,1856,37.0,254230.460924,4655740.0,458800.0
1080,1858,47.0,206237.975954,1328580.0,1177200.0
1081,1860,58.0,110253.00600999998,450300.0,416000.0
1082,1861,75.0,3990726.45288,70177400.0,5600000.0
1083,1863,43.0,148517.284568,549220.0,760000.0
1084,1864,94.0,188078.657312,4689756.0,600000.0
1085,1865,73.0,44965.931864,1386684.0,300000.0
1086,1867,46.0,2163985.47096,27025292.0,1700000.0
1087,1869,46.0,386534.06813399994,10681940.0,370000.0
1088,1871,55.0,305033.31663200003,2629694.0,1957200.0
1089,1872,56.0,32427.354709,97246.0,10000.0
1090,1873,70.0,2423404.30862,233753880.0,2212000.0
1091,1875,48.0,157164.579158,93480.0,302000.0
1092,1877,62.0,1787828.15632,7050520.0,4018000.0
1093,1879,27.0,88202.4048094,40600.0,56000.0
1094,1881,29.0,97714.4288576,64488.2,6000.0
1095,1884,58.0,1588940.3808,6049547.2,1057600.0
1096,1886,27.0,113495.74148399997,13600.0,8000.0
1097,1887,69.0,557966.6833660001,4686512.0,675824.0
1098,1888,32.0,54045.59118199999,39466.0,3000.0
1099,1890,53.0,1243048.5972000002,6536300.0,5416000.0
1100,1891,76.0,151327.65531,419340.0,270000.0
1101,1894,61.0,651789.82966,4900920.0,2000000.0
1102,1895,73.0,85392.0340682,850860.0,1246800.0
1103,1897,55.0,1152252.004,4921570.0,3182800.0
1104,1900,49.0,97282.064128,206281.0,200000.0
1105,1901,64.0,6174168.33666,37013000.0,1531200.0
1106,1902,61.0,71340.180361,247820.0,30000.0
1107,1903,64.0,112414.82966,4296600.0,1548000.0
1108,1904,74.0,242340.430864,2590006.0,1920000.0
1109,1910,64.0,96201.152305,3354000.0,1180000.0
1110,1912,33.0,103767.53507040002,43180.0,40000.0
1111,1916,60.0,6911350.2004,26393000.0,10948400.0
1112,1917,38.0,282334.168336,2287400.0,1422000.0
1113,1918,53.0,7149150.80158,15239220.0,1655880.0
1114,1920,29.0,25077.1543086,11824.0,2212.0
1115,1921,31.0,69394.53907779999,9588.0,24000.0
1116,1923,54.0,194564.12826,451234.0,650000.0
1117,1925,85.0,92482.8156312,2517400.0,710800.0
1118,1926,44.0,192402.30461,2187380.0,1412720.0
1119,1927,60.0,144842.18437,2577800.0,3340000.0
1120,1929,50.0,213371.993988,795580.0,728400.0
1121,1930,67.0,100740.981964,1103340.0,34800.0
1122,1931,74.0,138356.71343,1645820.0,2268000.0
1123,1932,77.0,562074.148294,23239500.0,16030000.0
1124,1936,27.0,91661.32264599999,341458.0,30800.0
1125,1939,54.0,98362.97595239998,1548900.0,310400.0
1126,1940,76.0,2052651.5531,55707000.0,2000000.0
1127,1941,61.0,234341.683366,6279100.0,4304400.0
1128,1942,69.0,561857.9659320001,10207800.0,2140000.0
1129,1943,75.0,904398.922848,5831980.0,2266000.0
1130,1944,46.0,129709.41883999998,228920.0,271200.0
1131,1946,56.0,4550638.77756,154880314.6,6267200.0
1132,1947,47.0,237800.6012,179100.0,270000.0
1133,1949,55.0,64854.709419,2410600.0,30000.0
1134,1950,72.0,180620.36573,9109600.0,3232800.0
1135,1955,63.0,4704128.2565,17757600.0,2200000.0
1136,1956,57.0,129709.41883999998,1119300.0,1000000.0
1137,1957,82.0,57158.61723419999,903990.0,217600.0
1138,1958,61.0,332272.29458799993,8259460.0,11192400.0
1139,1960,77.0,74987.17685379999,211740.0,103680.0
1140,1961,35.0,32427.354709,123456.0,800.0
1141,1963,58.0,166460.420842,1397760.0,1110000.0
1142,1967,46.0,212074.89980200003,740700.0,50000.0
1143,1968,39.0,44101.202405200005,15810.0,19640.0
1144,1969,63.0,270227.955914,9699100.0,2220000.0
1145,1970,63.0,85824.39879759999,495458.0,73600.0
1146,1971,31.0,54045.59118199999,5814.0,4800.0
1147,1972,82.0,152192.384772,3316360.0,1100000.0
1148,1973,66.0,107226.45290399999,5701460.0,3510000.0
1149,1975,80.0,2122262.27456,18082600.0,8170800.0
1150,1978,70.0,13130916.833599998,111313400.0,10912000.0
1151,1981,68.0,97282.064128,704510.0,870180.0
1152,1984,79.0,191753.75751400003,3377448.0,60000.0
1153,1985,72.0,25941.883768,91100.0,160000.0
1154,1987,51.0,116089.92985799999,1918940.0,2676680.0
1155,1988,48.0,35670.09018,178220.0,14000.0
1156,1989,48.0,57288.32665299999,292.0,33560.0
1157,1990,68.0,44317.38477,259560.0,82000.0
1158,1992,52.0,266769.038074,1594000.0,611200.0
1159,1997,46.0,205157.06412599998,1092480.0,990000.0
1160,2001,58.0,226991.48297,692912.0,408800.0
1161,2002,56.0,32211.172344600003,1488116.0,120000.0
1162,2003,41.0,621524.298598,2787200.0,1430400.0
1163,2004,40.0,216182.36472999997,382600.0,133000.0
1164,2007,60.0,2879549.0981799997,14517600.0,15796000.0
1165,2008,53.0,818466.432864,23222400.0,400000.0
1166,2010,71.0,241259.51903799997,2301840.0,80000.0
1167,2012,55.0,208615.98196,1464200.0,1500800.0
1168,2013,54.0,36751.002004,119620.0,170000.0
1169,2015,66.0,864729.4589199999,39657000.0,1170000.0
1170,2016,40.0,192618.486974,1190114.0,736400.0
1171,2017,60.0,1197650.30056,4320600.0,5574000.0
1172,2018,62.0,2676337.67538,263234920.0,1633440.0
1173,2019,55.0,404044.83967799996,3821000.0,2472000.0
1174,2026,48.0,64854.709419,169180.0,1200.0
1175,2027,38.0,96633.51703419999,944120.0,174640.0
1176,2031,82.0,85262.32464919999,894380.0,136760.0
1177,2036,80.0,56207.41483,414480.0,800000.0
1178,2037,48.0,189375.75150399999,1001340.0,107964.0
1179,2040,28.0,129709.41883999998,164500.0,73480.0
1180,2041,65.0,2944403.8076,24516600.0,15600.0
1181,2042,60.0,624334.669338,6268400.0,2800000.0
1182,2044,67.0,131438.877752,539000.0,12000.0
1183,2045,49.0,122791.58316800001,741706.0,763000.0
1184,2047,44.0,211858.717434,636540.0,50000.0
1185,2049,59.0,294008.01603,850900.0,400000.0
1186,2050,79.0,783661.07214,13311776.0,500000.0
1187,2051,53.0,64206.1623246,24530.0,36000.0
1188,2052,57.0,1757562.6252799998,5747938.0,2500000.0
1189,2054,45.0,102686.62325,89964.0,114000.0
1190,2055,52.0,60531.062124000004,227090.0,300000.0
1191,2056,43.0,68097.44489,188140.0,168800.0
1192,2060,74.0,1475314.92986,4444512.0,882800.0
1193,2061,80.0,11834687.374599999,448457600.0,18860000.0
1194,2062,60.0,241691.883768,2079000.0,2400000.0
1195,2063,45.0,247744.989984,4585500.0,303200.0
1196,2064,60.0,448362.22445,3021400.0,3000000.0
1197,2066,62.0,103767.53507,573200.0,256000.0
1198,2067,46.0,118900.3006,397626.0,175000.0
1199,2068,43.0,129709.41883999998,335620.0,14000.0
1200,2069,70.0,79555.1102204,1148302.0,158000.0
1201,2073,46.0,1387890.78158,9161400.0,1630000.0
1202,2075,41.0,172945.89178,2757868.0,40000.0
1203,2076,63.0,104199.8998,1246710.0,1800000.0
1204,2078,49.0,132952.15431,601900.0,600000.0
1205,2080,67.0,52532.314629399996,1208480.0,1386000.0
1206,2081,31.0,161488.226452,174482.0,150360.0
1207,2086,59.0,180512.27455,136200.0,6000.0
1208,2087,68.0,3923709.9198599993,14682900.0,11940000.0
1209,2089,37.0,1437612.7255,4017316.0,1826400.0
1210,2091,41.0,166460.42084,435600.0,560000.0
1211,2095,58.0,4263116.23248,5021940.0,388000.0
1212,2097,57.0,162136.77355,516220.0,106800.0
1213,2099,57.0,88634.769539,530980.0,326000.0
1214,2101,65.0,4170698.27154,94526000.0,6340000.0
1215,2102,75.0,6497987.9008,185501040.0,11063600.0
1216,2103,67.0,863648.5470899999,4033040.0,850800.0
1217,2104,62.0,232828.40681399996,3538500.0,4778880.0
1218,2105,56.0,2635263.02606,32057900.0,12000000.0
1219,2106,73.0,120845.941882,836280.0,840000.0
1220,2107,66.0,81068.386774,875126.0,213200.0
1221,2108,66.0,28605250.500799995,389883460.0,3089600.0
1222,2109,68.0,204940.881764,3829500.0,2516000.0
1223,2113,53.0,567478.707416,4743420.0,3450000.0
1224,2117,78.0,398640.28055799997,5145338.0,6600000.0
1225,2118,79.0,724210.92184,15058300.0,10700000.0
1226,2121,41.0,616768.286572,2009990.0,1760800.0
1227,2122,84.0,227207.66533,3950158.0,1227600.0
1228,2124,73.0,724924.323646,24346400.0,483600.0
1229,2125,48.0,102686.62325,1363330.0,212000.0
1230,2127,54.0,178566.633266,636480.0,828760.0
1231,2128,68.0,563371.242484,5487440.0,4400000.0
1232,2129,42.0,108091.18236,378646.0,142800.0
1233,2130,38.0,151327.65531,564374.0,524000.0
1234,2131,53.0,29616.983967599994,451230.0,360000.0
1235,2132,62.0,2529333.6673,38314064.0,5256400.0
1236,2134,38.0,129493.236474,284774.0,200000.0
1237,2135,51.0,69826.9038072,75204.0,244808.0
1238,2138,66.0,503704.90982,2138912.0,2291200.0
1239,2142,37.0,108091.18236,154778.0,100000.0
1240,2143,62.0,2572570.1403,10762460.0,3900000.0
1241,2146,75.0,48351347.6954,697631600.0,16077200.0
1242,2148,71.0,235638.77756,4583408.0,4000000.0
1243,2151,72.0,460468.43687,10773980.0,6282000.0
1244,2153,64.0,119548.84769200001,416870.0,276800.0
1245,2154,52.0,137491.98396800002,64604.0,62800.0
1246,2156,74.0,1021029.30858,37477000.0,10600000.0
1247,2159,74.0,1136016.70843,18289000.0,703600.0
1248,2160,71.0,1176032.06414,28645700.0,1362800.0
1249,2161,64.0,64638.527054399994,1103000.0,284400.0
1250,2162,54.0,35453.9078154,68724.0,34000.0
1251,2164,53.0,173594.43887800002,669200.0,342600.0
1252,2166,53.0,51883.767535,1040880.0,700000.0
1253,2167,69.0,223100.20039999997,1982480.0,1010000.0
1254,2171,63.0,60747.24448879999,492060.0,200000.0
1255,2174,64.0,89715.681363,615320.0,300000.0
1256,2175,43.0,349134.519036,1687000.0,430000.0
1257,2177,74.0,61179.60921839999,680500.0,454800.0
1258,2179,79.0,3258300.6012,257550720.0,12440000.0
1259,2180,65.0,70259.268537,558024.0,100000.0
1260,2182,35.0,55558.8677356,48470.0,4600.0
1261,2183,69.0,287522.54509,5126200.0,1164000.0
1262,2189,39.0,246447.89579000004,446590.0,640000.0
1263,2190,61.0,506731.462928,26528440.0,980000.0
1264,2191,31.0,53397.044088200004,120400.0,100000.0
1265,2192,23.0,41290.831663599994,34490.0,5000.0
1266,2193,31.0,131006.51302399999,57800.0,68400.0
1267,2194,66.0,36751.002004,61540.0,100000.0
1268,2195,47.0,2226678.3567,4491000.0,1106000.0
1269,2196,57.0,195861.222444,1206000.0,800000.0
1270,2198,44.0,189159.56914,478600.0,423600.0
1271,2199,40.0,210777.80561,271308.0,236400.0
1272,2200,41.0,86472.945892,296600.0,352800.0
1273,2201,38.0,28103.707415,14900.0,34000.0
1274,2205,31.0,111982.46493199999,127100.0,34400.0
1275,2206,67.0,95984.9699392,542950.0,140000.0
1276,2208,38.0,312383.51703,713000.0,380000.0
1277,2210,38.0,176404.809618,784560.0,146000.0
1278,2211,64.0,4187452.40482,56294800.0,6828000.0
1279,2212,57.0,111550.10020000002,280780.0,178400.0
1280,2214,59.0,412908.316634,4436500.0,356400.0
1281,2217,32.0,185700.65129999997,526760.0,240000.0
1282,2220,74.0,175475.22545179998,997660.0,1134800.0
1283,2221,74.0,56207.41483,266400.0,225200.0
1284,2222,67.0,6094180.8617,302881560.0,10224000.0
1285,2223,57.0,3629701.9038000004,25510520.0,5038168.0
1286,2224,61.0,2107778.0561,14427134.0,13024000.0
1287,2225,45.0,553643.036068,948176.0,378000.0
1288,2227,79.0,670165.33066,18921640.0,5400000.0
1289,2230,60.0,108091.18236,335216.2,168840.0
1290,2231,57.0,118900.3006,2366000.0,1400000.0
1291,2233,71.0,1005464.1783740001,29547000.0,12000000.0
1292,2234,43.0,118900.3006,153220.0,196800.0
1293,2236,25.0,41290.831663599994,69560.0,10000.0
1294,2238,52.0,113495.74148,297580.0,72800.0
1295,2239,27.0,124304.85972,202100.0,168120.0
1296,2241,43.0,62692.885771999994,26280.0,16000.0
1297,2243,58.0,72637.2745492,846024.0,138000.0
1298,2246,51.0,30265.531062000002,551290.0,270000.0
1299,2248,49.0,82149.298597,69420.0,80000.0
1300,2250,58.0,748855.711424,28947800.0,4800000.0
1301,2252,34.0,108091.18236,291200.0,28400.0
1302,2253,40.0,63773.797595,33812.0,30000.0
1303,2256,51.0,3247059.1182399997,13419600.0,3540000.0
1304,2261,70.0,59017.785571399996,632880.0,470000.0
1305,2263,75.0,302871.492984,7831480.0,78000.0
1306,2264,65.0,3612407.3146399995,34978600.0,4612000.0
1307,2265,51.0,313464.42886,650000.0,94800.0
1308,2266,66.0,675353.707416,11563600.0,5980000.0
1309,2269,52.0,111333.91783999998,65180.0,70800.0
1310,2273,59.0,6485470.941919999,73140714.0,857600.0
1311,2275,30.0,109604.458916,224376.0,26512.0
1312,2277,49.0,65935.621242,121408.0,245200.0
1313,2279,47.0,151327.65531,833100.0,406000.0
1314,2280,62.0,64854.709419,69520.0,3400.0
1315,2284,52.0,119827722.94600001,388597600.0,379600.0
1316,2287,64.0,130790.330662,445104.0,720400.0
1317,2292,69.0,86689.1282564,1001600.0,726000.0
1318,2294,77.0,65719.43887739998,403700.0,323600.0
1319,2296,31.0,143545.090184,425600.0,8000.0
1320,2300,22.0,31346.442885999997,17822.0,10000.0
1321,2301,58.0,1846197.39476,18589400.0,2144000.0
1322,2302,77.0,46738.6272544,676340.0,300000.0
1323,2303,76.0,385453.156312,13492800.0,5888000.0
1324,2304,68.0,189808.116232,1722200.0,1655000.0
1325,2306,63.0,199968.68737,2366200.0,1800000.0
1326,2307,44.0,129709.41883999998,283840.0,89240.0
1327,2308,49.0,189159.56914,420000.0,458000.0
1328,2309,63.0,73285.82164339999,2034620.0,3584800.0
1329,2312,61.0,298980.21042200003,7158880.0,5560000.0
1330,2313,56.0,229153.30661,1368776.0,2114000.0
1331,2314,72.0,20537.3246492,332020.0,600000.0
1332,2315,67.0,143328.90781600002,927600.0,200000.0
1333,2317,78.0,4717099.1984,96820040.0,5300000.0
1334,2318,30.0,108523.547092,210500.0,197000.0
1335,2319,51.0,44749.7494992,18560.0,21200.0
1336,2322,75.0,383723.69739,1311954.0,530000.0
1337,2323,65.0,248609.71944,995020.0,964400.0
1338,2326,32.0,135113.97796,552200.0,9200.0
1339,2327,60.0,71556.3627254,87650.0,97200.0
1340,2329,52.0,119548.84769259999,1348200.0,1746400.0
1341,2332,64.0,4961385.27052,112251150.0,7300000.0
1342,2333,57.0,273254.509016,5748246.0,783040.0
1343,2334,35.0,226991.48297,559420.0,700000.0
1344,2337,51.0,196942.134268,366580.0,210000.0
1345,2339,52.0,158894.03808,501400.0,400000.0
1346,2341,67.0,115873.74749400001,736760.0,780000.0
1347,2343,46.0,1312226.95388,5710400.0,3171200.0
1348,2344,73.0,54694.1382764,641886.0,250000.0
1349,2346,69.0,672110.971946,8744532.0,2210000.0
1350,2347,60.0,67241362.7254,370299000.0,299200.0
1351,2349,79.0,2826584.4188599996,64715800.0,2469200.0
1352,2350,45.0,121710.67134199999,79240.0,91600.0
1353,2353,35.0,82365.4809618,450730.0,104000.0
1354,2355,56.0,1794313.6272399998,45314600.0,3400000.0
1355,2357,41.0,486410.32063999993,2190580.0,80000.0
1356,2358,44.0,70259.268537,25900.0,12000.0
1357,2359,66.0,209913.07615400004,87288.0,15000.0
1358,2360,63.0,909263.0260540001,32533000.0,2800000.0
1359,2364,47.0,237800.601204,1302620.0,68400.0
1360,2366,71.0,65935.6212426,1225526.0,47000.0
1361,2367,36.0,616335.921844,148313820.0,20040.0
1362,2374,40.0,129709.41883999998,446300.0,503000.0
1363,2377,79.0,94601.4028054,999936.0,318400.0
1364,2378,60.0,449875.50100000005,2434640.0,1240400.0
1365,2379,54.0,152408.56713,811060.0,800000.0
1366,2380,62.0,162136.77355,2354104.0,1404000.0
1367,2382,92.0,50478.5821644,1260840.0,206800.0
1368,2384,69.0,85392.034068,5948.0,11880.0
1369,2385,82.0,9690158.316599999,68005900.0,5560000.0
1370,2386,51.0,196509.76953800002,1620400.0,300000.0
1371,2387,51.0,151327.65531,271800.0,196000.0
1372,2388,38.0,127547.59519,40714.0,96000.0
1373,2389,68.0,3266515.53106,37331200.0,1700000.0
1374,2390,63.0,1772695.3908,27546400.0,10400000.0
1375,2391,43.0,188078.65731,8719300.0,1198000.0
1376,2393,69.0,500678.356714,8185400.0,701200.0
1377,2394,63.0,128628.50701000002,1072980.0,734160.0
1378,2395,81.0,173594.43887999997,13854138.0,1300000.0
1379,2396,52.0,162136.77355,724360.0,702000.0
1380,2401,64.0,142680.36072000003,3995600.0,1665200.0
1381,2403,55.0,239746.24248599997,2653651.0,3851200.0
1382,2405,57.0,131438.877752,263900.0,224800.0
1383,2407,37.0,124953.406812,753600.0,185200.0
1384,2410,42.0,717725.4509020001,3748080.0,1736000.0
1385,2411,85.0,15781.312625199998,11400.0,10000.0
1386,2414,61.0,125385.77154000002,615700.0,38400.0
1387,2418,43.0,355619.989978,1816640.0,700000.0
1388,2420,58.0,1100368.2364599998,60565730.0,4024400.0
1389,2422,60.0,811548.597196,55252640.0,4480000.0
1390,2423,80.0,34589.1783566,719002.0,20000.0
1391,2424,61.0,1770533.56712,9108800.0,2600000.0
1392,2425,42.0,198671.593186,1087120.0,36400.0
1393,2426,27.0,243205.16031999997,288240.0,112000.0
1394,2427,37.0,502623.998,4096720.0,2658400.0
1395,2428,68.0,93606.9639278,821007.0,472400.0
1396,2429,51.0,407936.122246,3311580.0,1400000.0
1397,2431,80.0,4494647.545080001,22793720.0,1157600.0
1398,2433,74.0,121062.12424800001,2693938.2,2608000.0
1399,2436,47.0,621524.2986,21288320.0,140000.0
1400,2437,66.0,127547.59519,363860.0,320800.0
1401,2439,64.0,61611.973948,163898.0,114040.0
1402,2443,68.0,133168.33667199998,1545400.0,704400.0
1403,2444,31.0,140518.53707,13050.0,24800.0
1404,2445,65.0,29573.7474952,919360.0,168000.0
1405,2450,83.0,53937.4999998,376400.0,50800.0
1406,2452,43.0,281037.07415,439040.0,277200.0
1407,2453,50.0,128196.142282,43000.0,30000.0
1408,2455,52.0,2226678.3567,13491208.4,5279600.0
1409,2456,25.0,121278.306614,291640.0,325000.0
1410,2457,70.0,15921831.162400002,422445400.0,10258800.0
1411,2460,58.0,1294932.36472,12900992.0,1818400.0
1412,2462,68.0,34589.178357,1313860.0,912000.0
1413,2466,30.0,92742.2344696,149500.0,9200.0
1414,2467,47.0,195861.222444,1403538.0,406800.0
1415,2468,54.0,533538.0761539999,2517000.0,2016400.0
1416,2471,53.0,127547.59519,122248.2,50400.0
1417,2473,58.0,46911.573146200004,460598.0,334000.0
1418,2476,50.0,151976.20240399998,196510.0,156400.0
1419,2477,58.0,5787201.903819999,67293740.0,1434000.0
1420,2479,60.0,220938.37675199998,1891300.0,66000.0
1421,2483,82.0,328381.012024,2072600.0,2450800.0
1422,2484,35.0,99876.2525036,67073.0,103680.0
1423,2485,59.0,13368717.434999999,61080400.0,812400.0
1424,2486,66.0,2168309.11822,35896400.0,4800000.0
1425,2488,62.0,558831.41283,11478194.0,440000.0
1426,2492,77.0,179647.545094,4584660.0,1053600.0
1427,2494,50.0,87553.857715,76732.0,105360.0
1428,2495,40.0,264823.39679,321800.0,26000.0
1429,2496,57.0,499381.26253000007,1260124.0,1026800.0
1430,2499,46.0,465872.99599,1076300.0,1048000.0
1431,2500,33.0,292494.739478,732880.0,206960.0
1432,2507,30.0,54045.59118199999,13332.0,20000.0
1433,2508,45.0,302222.945892,1038020.0,230000.0
1434,2509,70.0,82797.8456914,1709800.0,1527200.0
1435,2510,62.0,3268958.3918,165109540.0,3286000.0
1436,2512,63.0,8932655.31062,82593000.0,194800.0
1437,2513,43.0,158461.67334399998,150330.0,231200.0
1438,2514,56.0,144193.637278,1661580.0,1110400.0
1439,2517,50.0,49938.12625260001,99364.0,164000.0
1440,2520,46.0,299844.939878,1209112.0,726000.0
1441,2521,38.0,44749.749499000005,50310.0,40000.0
1442,2523,53.0,352377.25451,1899630.0,536400.0
1443,2524,82.0,491382.515032,20799000.0,5000000.0
1444,2525,49.0,395397.54508999997,3241560.0,2416000.0
1445,2527,59.0,81068.386774,697160.0,742800.0
1446,2529,55.0,6031487.976,31900200.0,3498000.0
1447,2530,54.0,216182.36472999997,1490746.0,120000.0
1448,2531,50.0,140518.53707,374990.0,200000.0
1449,2532,54.0,148084.91984,800990.0,928000.0
1450,2533,42.0,155002.755512,757892.2,100000.0
1451,2537,69.0,399937.37475,11873600.0,8082000.0
1452,2539,65.0,2042923.34672,29740300.0,2206400.0
1453,2543,64.0,126466.68337000001,2189512.0,1902000.0
1454,2544,53.0,89715.681363,64260.0,17600.0
1455,2545,65.0,1792151.8036200001,53886580.0,3632800.0
1456,2548,57.0,523161.32265,14350900.0,252000.0
1457,2550,41.0,112414.82966,128020.0,11040.0
1458,2552,47.0,41939.378757399994,61032.0,128800.0
1459,2557,39.0,259418.83767999997,119740.0,87600.0
1460,2561,68.0,7324258.51702,358370300.0,7427600.0
1461,2563,65.0,4113950.4007800007,23055600.0,24176000.0
1462,2564,73.0,91877.50501,885000.0,713000.0
1463,2565,30.0,122143.03607,204512.0,20000.0
1464,2566,38.0,73502.004008,48400.0,26400.0
1465,2567,78.0,535483.717438,13400000.0,2400000.0
1466,2569,34.0,228072.39479,541260.0,42040.0
1467,2571,45.0,114792.835674,2909160.0,182400.0
1468,2573,41.0,11954884.769399999,41536000.0,1296800.0
1469,2574,71.0,267849.9499,5679000.0,4800000.0
1470,2575,71.0,389668.71242,3703900.0,4449000.0
1471,2576,55.0,13379526.5532,129319034.0,3686400.0
1472,2577,49.0,453982.96593000006,1370560.0,1956400.0
1473,2579,52.0,163217.68537,629000.0,732000.0
1474,2580,41.0,183755.01002,66554.0,30400.0
1475,2581,59.0,290765.28056,746660.0,1200000.0
1476,2585,68.0,3463241.4829800003,101617120.0,5000000.0
1477,2586,46.0,161055.86172,113760.0,12000.0
1478,2588,70.0,167649.423848,963014.0,717200.0
1479,2589,48.0,64854.709419,56600.0,40000.0
1480,2590,34.0,97282.064128,66660.0,36200.0
1481,2592,63.0,1227915.83164,8746200.0,5800000.0
1482,2593,47.0,151327.65531,315840.0,280800.0
1483,2594,55.0,212939.629256,1647562.0,252000.0
1484,2595,61.0,124304.85972,2109024.0,680000.0
1485,2597,75.0,60747.24448899999,417800.0,800000.0
1486,2598,49.0,194564.12826,434900.0,10000.0
1487,2599,79.0,189297925.852,1625089200.0,129171200.0
1488,2600,60.0,296169.83968,1399000.0,494000.0
1489,2603,38.0,150246.743486,1193600.0,860000.0
1490,2605,34.0,183755.01002,185840.0,70000.0
1491,2607,30.0,408152.304612,524938.0,165600.0
1492,2609,72.0,2741624.7495,298999200.0,55864800.0
1493,2612,40.0,174242.985974,336280.0,13520.0
1494,2614,51.0,698052.855714,4812680.0,3340000.0
1495,2618,88.0,117170.841682,1966600.0,26000.0
1496,2619,47.0,289900.551104,1273810.0,1024000.0
1497,2620,84.0,133319.66432799998,1253900.0,725600.0
1498,2622,28.0,173810.62124399998,310120.0,270000.0
1499,2623,50.0,6351437.87574,118454800.0,6225600.0
1500,2626,25.0,49721.943888,26110.0,11040.0
1501,2628,81.0,19456.412826,526500.0,25000.0
1502,2630,34.0,93390.78156320001,323200.0,71920.0
1503,2631,69.0,735668.587174,5461800.0,5834000.0
1504,2632,40.0,114576.65331,208000.0,64000.0
1505,2634,62.0,12225112.7254,78196012.0,1736000.0
1506,2636,65.0,1267909.5691399998,57724600.0,6387200.0
1507,2637,62.0,1999686.8736999999,4976780.0,4970040.0
1508,2638,43.0,22699.148297,233800.0,17000.0
1509,2640,73.0,56639.779559200004,2186200.0,86000.0
1510,2643,64.0,129709.41883999998,739300.0,203600.0
1511,2644,43.0,140518.53707,236248.0,58160.0
1512,2647,73.0,93174.59919860002,555078.0,40000.0
1513,2649,79.0,4054932.61522,20043400.0,536000.0
1514,2652,38.0,69610.72144299999,721260.0,35200.0
1515,2656,72.0,92093.68737479998,1980660.0,3061000.0
1516,2658,70.0,175972.44489,14926120.0,6852000.0
1517,2659,56.0,1277637.77554,6248260.0,6424000.0
1518,2660,72.0,36050571.14220001,1049289612.2,422800.0
1519,2661,71.0,24860.971944,443060.0,260000.0
1520,2662,51.0,585854.20842,2582500.0,261000.0
1521,2663,65.0,4477136.77356,39539600.0,13836000.0
1522,2665,70.0,100957.1643284,1579100.0,380000.0
1523,2667,85.0,14674415.681599999,99694636.0,5051200.0
1524,2668,32.0,141599.4489,186000.0,84400.0
1525,2672,52.0,325354.45892,10657240.0,2100000.0
1526,2675,37.0,325354.45892,542400.0,234800.0
1527,2676,71.0,137059.619236,1329200.0,628000.0
1528,2678,68.0,378319.13828,3009300.0,2460000.0
1529,2679,62.0,265471.94388800004,2961300.0,3880000.0
1530,2680,54.0,275200.150302,1798950.0,2200000.0
1531,2681,48.0,224829.65932,607254.0,582800.0
1532,2683,37.0,540455.91182,11640480.0,78400.0
1533,2684,46.0,622605.21042,2846850.0,2700000.0
1534,2686,78.0,63773.7975952,497440.0,160000.0
1535,2687,52.0,311086.422846,699096.0,700000.0
1536,2688,64.0,54153.682365,22590.0,30000.0
1537,2690,57.0,6301715.93186,64172000.0,8034800.0
1538,2691,80.0,79987.47495,4655800.0,665600.0
1539,2694,76.0,1245858.9679600003,26141400.0,2000000.0
1540,2696,57.0,546076.653306,8097280.0,5726400.0
1541,2697,34.0,148301.1022,56752.0,1704.0
1542,2698,69.0,182025.551102,2099600.0,1589000.0
1543,2700,48.0,141599.4489,1146920.0,1050000.0
1544,2701,61.0,64206.162324599994,405680.0,260000.0
1545,2703,64.0,162136.77355,20300.0,16000.0
1546,2704,45.0,64854.709419,121660.0,188400.0
1547,2705,42.0,1550027.55514,4289920.0,594000.0
1548,2706,38.0,34589.178357,142652.0,23200.0
1549,2709,38.0,123872.494992,194100.0,284080.0
1550,2712,56.0,448146.04208199994,7688942.0,1500000.0
1551,2717,58.0,812413.326652,13753500.0,609000.0
1552,2718,55.0,363186.37274599995,2540000.0,1472000.0
1553,2719,50.0,130790.33066,917020.0,230000.0
1554,2720,54.0,1467878.25654,21195400.0,974800.0
1555,2724,45.0,237800.6012,409500.0,257000.0
1556,2725,47.0,2691967.66034,11781000.0,1037200.0
1557,2726,71.0,222235.47094199999,799100.0,560000.0
1558,2727,57.0,32427.354709,537072.0,154000.0
1559,2729,63.0,2073188.87776,86473100.0,1410000.0
1560,2731,29.0,58369.238477,7920.0,28000.0
1561,2734,83.0,524890.781566,9442100.0,8820000.0
1562,2737,50.0,1824579.15832,21497600.0,1269200.0
1563,2738,37.0,194564.12826,519700.0,456000.0
1564,2740,21.0,16213.677354999998,64940.0,12000.0
1565,2742,59.0,329678.10621,4977300.0,40000.0
1566,2744,58.0,17294.589178,18632.0,34000.0
