,current_pct,employer_cap
49841,8.75,3.5
49842,7.0,10.0
49843,7.5,10.0
49844,3.5,6.5
49845,7.0,3.5
49846,7.75,5.5
49847,8.25,4.0
49848,7.75,6.25
49849,6.5,12.75
49850,6.25,3.5
49851,5.0,7.75
49852,3.75,11.5
49853,16.25,10.5
49854,10.25,11.0
49855,5.25,14.75
49856,7.0,7.25
49857,12.5,5.25
49858,6.75,9.0
49859,10.25,7.0
49860,4.5,4.75
49861,11.25,7.75
49862,6.0,7.75
49863,3.25,6.25
49864,6.0,8.5
49865,13.75,4.75
49866,6.5,6.0
49867,8.25,9.5
49868,5.25,9.5
49869,7.75,8.5
49870,5.25,10.75
49871,13.75,11.5
49872,5.5,6.75
49873,9.75,4.75
49874,11.25,7.75
49875,10.5,7.75
49876,12.5,9.5
49877,5.0,13.25
49878,5.0,9.5
49879,7.75,10.0
49880,6.75,5.25
49881,8.5,7.25
49882,1.75,6.75
49883,5.0,13.25
49884,8.25,4.5
49885,6.25,5.0
49886,3.75,7.0
49887,6.5,5.25
49888,5.75,9.0
49889,5.0,11.0
49890,8.5,7.75
49891,8.0,3.25
49892,10.0,8.75
49893,7.5,12.75
49894,5.5,9.5
49895,6.0,4.5
49896,7.75,1.75
49897,11.0,9.0
49898,5.5,9.0
49899,8.0,6.25
49900,6.75,9.25
49901,7.25,8.5
49902,10.75,8.25
49903,11.25,4.5
49904,8.25,11.25
49905,4.0,9.25
49906,7.25,7.75
49907,9.25,6.25
49908,9.75,12.0
49909,7.75,10.5
49910,9.25,3.75
49911,11.75,7.25
49912,2.75,3.5
49913,6.75,5.75
49914,8.75,9.75
49915,3.75,10.75
49916,3.5,16.25
49917,8.0,11.25
49918,2.5,5.75
49919,1.5,2.0
49920,11.75,11.0
49921,6.25,15.0
49922,5.0,8.25
49923,11.25,5.25
49924,7.0,5.25
49925,4.0,8.0
49926,8.5,4.0
49927,2.0,11.0
49928,8.75,8.0
49929,3.75,15.25
49930,5.75,4.0
49931,9.5,11.0
49932,9.5,8.0
49933,6.5,8.25
49934,8.0,4.75
49935,9.5,7.25
49936,3.75,11.25
49937,4.5,12.25
49938,2.75,10.75
49939,9.5,14.75
49940,6.0,3.0
49941,9.25,4.5
49942,6.0,5.0
49943,9.75,8.0
49944,6.75,7.5
49945,4.75,5.75
49946,7.25,13.25
49947,11.75,11.75
49948,9.0,12.75
49949,8.25,10.5
49950,3.75,3.75
49951,7.25,9.0
49952,11.5,11.5
49953,6.5,2.0
49954,8.25,12.0
49955,8.75,13.0
49956,7.5,10.75
49957,4.75,2.5
49958,8.5,17.25
49959,9.5,12.75
49960,9.5,7.75
49961,7.25,6.25
49962,13.0,3.5
49963,6.0,7.0
49964,10.5,11.0
49965,2.25,7.5
49966,9.0,3.25
49967,9.25,9.5
49968,4.25,9.0
49969,1.75,6.0
49970,5.5,7.25
49971,8.75,5.25
49972,8.0,8.5
49973,6.25,5.5
49974,7.0,11.75
49975,12.25,10.0
49976,7.25,3.75
49977,4.25,5.5
49978,5.25,7.25
49979,5.25,6.5
49980,5.5,5.5
49981,7.75,8.75
49982,1.25,8.25
49983,6.25,9.5
49984,2.75,4.0
49985,5.75,4.5
49986,10.0,14.0
49987,10.0,9.75
49988,10.0,8.0
49989,12.0,4.5
49990,7.25,7.0
49991,13.75,7.25
49992,7.75,8.75
49993,4.25,1.0
49994,11.75,2.25
49995,8.75,1.25
49996,8.0,7.75
49997,9.0,7.75
49998,14.25,4.75
49999,7.5,16.25
50000,4.25,3.75
50001,9.25,2.25
50002,10.5,10.0
50003,3.25,4.0
50004,3.5,13.0
50005,9.5,12.75
50006,5.0,3.75
50007,1.75,10.0
50008,1.5,7.25
50009,6.25,11.75
50010,7.0,3.25
50011,5.25,7.25
50012,9.75,5.0
50013,6.0,3.0
50014,6.25,12.0
50015,8.25,2.5
50016,7.25,13.0
50017,7.5,11.0
50018,6.25,4.75
50019,9.5,10.25
50020,6.0,9.5
50021,14.25,4.5
50022,11.25,4.75
50023,7.0,3.25
50024,4.5,6.25
50025,10.5,10.25
50026,5.5,3.5
50027,7.75,9.25
50028,8.75,9.25
50029,6.5,8.25
50030,7.25,8.0
50031,4.25,12.5
50032,12.0,3.75
50033,10.75,10.75
50034,8.75,16.25
50035,10.5,1.75
50036,4.5,3.5
50037,9.5,6.25
50038,3.5,7.75
50039,4.0,9.0
50040,5.75,2.0
50041,3.5,4.5
50042,6.25,10.25
50043,12.25,6.5
50044,8.0,6.5
50045,2.5,12.75
50046,12.25,11.0
50047,3.75,1.5
50048,4.0,7.25
50049,10.5,4.25
50050,2.5,3.75
50051,10.0,4.0
50052,10.0,6.5
50053,8.25,6.5
50054,6.0,9.0
50055,13.25,4.25
50056,5.5,8.0
50057,14.0,6.5
50058,9.75,3.5
50059,9.25,7.75
50060,5.25,6.5
50061,11.5,4.5
50062,6.5,14.25
50063,2.75,14.75
50064,11.0,1.75
50065,8.75,9.25
50066,10.0,4.5
50067,6.0,8.0
50068,6.25,6.75
50069,5.25,9.75
50070,9.0,10.25
50071,4.75,4.75
50072,6.75,11.0
50073,8.25,3.5
50074,15.5,7.0
50075,8.5,11.25
50076,4.0,6.75
50077,3.25,9.0
50078,12.75,9.25
50079,7.25,5.75
50080,6.5,13.75
50081,4.25,15.25
50082,5.75,3.25
50083,6.0,2.75
50084,4.0,8.75
50085,13.5,8.5
50086,11.25,8.0
50087,4.25,2.75
50088,10.0,5.75
50089,6.5,4.5
50090,2.75,8.0
50091,7.5,9.0
50092,8.0,12.25
50093,7.5,9.5
50094,4.5,11.0
50095,5.5,9.0
50096,2.25,15.5
50097,10.75,8.75
50098,12.5,6.5
50099,8.5,11.5
50100,8.75,14.75
50101,6.0,3.25
50102,4.5,6.5
50103,6.75,6.75
50104,4.25,10.0
50105,11.5,9.75
50106,5.0,9.75
50107,10.5,1.25
50108,8.5,4.0
50109,6.0,10.25
50110,6.5,10.75
50111,6.0,6.75
50112,7.5,7.0
50113,4.75,12.75
50114,8.0,3.25
50115,9.0,11.5
50116,16.75,13.25
50117,3.25,10.25
50118,6.0,4.25
50119,4.0,2.75
50120,3.75,9.0
50121,4.25,15.0
50122,12.25,11.25
50123,0.75,12.25
50124,10.0,9.25
50125,6.25,9.5
50126,6.75,3.25
50127,10.0,6.0
50128,10.5,6.75
50129,2.25,5.75
50130,10.5,5.0
50131,15.5,12.0
50132,11.5,8.0
50133,5.25,13.75
50134,1.0,12.5
50135,7.25,3.5
50136,9.75,8.0
50137,11.5,5.75
50138,10.25,6.75
50139,7.25,10.25
50140,8.25,7.5
50141,2.0,8.5
50142,4.75,6.75
50143,6.5,8.5
50144,2.25,13.5
50145,4.5,12.75
50146,13.5,8.75
50147,6.75,4.0
50148,14.25,8.75
50149,13.5,3.0
50150,10.0,9.75
50151,14.0,2.5
50152,10.5,13.25
50153,11.0,5.25
50154,4.75,7.25
50155,5.25,1.75
50156,1.0,4.75
50157,9.75,3.75
50158,11.0,10.25
50159,13.25,12.0
50160,3.5,9.5
50161,8.0,9.5
50162,2.0,9.25
50163,9.0,5.0
50164,3.0,7.25
50165,9.25,7.0
50166,11.0,9.5
50167,7.0,10.25
50168,7.5,10.25
50169,5.5,5.0
50170,10.25,5.0
50171,7.0,4.5
50172,10.0,11.0
50173,12.75,8.75
50174,8.5,13.0
50175,4.0,3.0
50176,9.75,6.5
50177,9.0,16.25
50178,8.0,6.25
50179,12.25,7.25
50180,10.0,6.75
50181,8.25,14.75
50182,13.25,9.5
50183,7.0,6.75
50184,8.75,2.25
50185,5.25,4.5
50186,3.25,7.5
50187,7.75,8.0
50188,6.25,6.25
50189,9.75,6.5
50190,8.75,11.0
50191,11.5,6.5
50192,14.0,11.0
50193,10.5,2.75
50194,9.0,8.25
50195,12.25,9.0
50196,2.75,4.0
50197,7.5,10.75
50198,6.75,3.5
50199,9.25,1.75
50200,9.25,7.0
50201,8.0,13.5
50202,8.25,6.0
50203,7.25,5.0
50204,8.75,7.75
50205,10.0,14.75
50206,5.75,5.0
50207,3.0,7.0
50208,11.0,7.25
50209,6.75,12.75
50210,8.0,13.5
50211,7.0,7.75
50212,4.25,6.0
50213,11.75,7.5
50214,6.75,13.25
50215,5.0,4.75
50216,7.25,8.25
50217,6.0,10.5
50218,6.25,8.75
50219,13.75,11.25
50220,4.0,8.5
50221,5.0,10.25
50222,9.0,8.25
50223,9.5,13.75
50224,10.75,7.5
50225,3.25,11.5
50226,3.25,5.5
50227,11.75,7.25
50228,5.5,11.0
50229,6.75,4.5
50230,14.75,6.75
50231,10.0,9.25
50232,3.5,6.75
50233,6.5,13.5
50234,2.25,6.0
50235,12.25,8.75
50236,3.0,8.5
50237,8.25,4.75
50238,6.5,8.5
50239,4.25,10.75
50240,13.0,5.25
50241,7.75,7.5
50242,5.75,7.0
50243,6.25,8.0
50244,7.5,4.75
50245,7.75,10.25
50246,5.75,8.25
50247,12.5,3.25
50248,6.0,13.5
50249,9.0,2.5
50250,3.25,14.0
50251,7.75,7.5
50252,4.75,6.5
50253,9.25,2.25
50254,9.5,9.5
50255,12.5,8.75
50256,10.5,11.25
50257,10.0,13.0
50258,11.25,4.25
50259,3.0,11.0
50260,6.5,11.25
50261,4.0,10.5
50262,6.5,12.0
50263,9.75,2.75
50264,12.0,10.25
50265,6.75,5.25
50266,2.25,6.5
50267,10.75,8.0
50268,9.25,6.25
50269,7.5,12.25
50270,14.75,3.25
50271,5.75,7.75
50272,7.25,8.5
50273,5.25,7.0
50274,6.5,6.75
50275,3.75,2.75
50276,13.25,13.5
50277,8.5,11.25
50278,8.5,9.0
50279,5.5,6.75
50280,6.5,2.0
50281,4.75,5.75
50282,9.0,9.0
50283,8.5,11.75
50284,7.25,6.0
50285,4.25,7.5
50286,12.0,2.25
50287,11.25,4.0
50288,6.75,7.25
50289,9.0,3.75
50290,9.5,7.75
50291,3.0,3.75
50292,7.25,9.0
50293,6.0,6.25
50294,4.25,11.0
50295,15.0,7.75
50296,13.5,13.5
50297,5.75,15.75
50298,8.75,5.5
50299,4.5,12.75
50300,2.75,2.25
50301,4.5,4.5
50302,6.25,4.5
50303,5.25,10.0
50304,14.5,8.25
50305,13.25,8.25
50306,4.5,7.25
50307,7.5,6.5
50308,8.0,7.0
50309,8.75,11.75
50310,3.25,11.75
50311,8.0,10.0
50312,12.5,7.25
50313,6.5,8.25
50314,7.0,3.75
50315,10.75,11.5
50316,3.75,3.0
50317,10.0,3.25
50318,3.5,7.5
50319,3.5,2.25
50320,8.75,5.0
50321,7.5,5.25
50322,2.25,13.0
50323,9.5,8.5
50324,3.0,6.5
50325,8.5,8.5
50326,9.25,5.25
50327,6.0,3.25
50328,13.75,8.75
50329,6.75,11.5
50330,9.25,6.0
50331,4.25,12.0
50332,6.5,4.5
50333,7.0,5.0
50334,7.25,8.25
50335,11.0,8.0
50336,11.25,7.0
50337,6.75,8.5
50338,6.25,8.25
50339,3.5,10.75
50340,7.0,3.75
50341,8.25,5.75
50342,6.5,6.25
50343,7.5,4.75
50344,4.25,4.5
50345,4.25,15.75
50346,1.0,7.5
50347,8.25,4.75
50348,5.75,5.5
50349,9.0,7.5
50350,3.25,5.75
50351,9.5,8.75
50352,9.0,11.75
50353,7.75,8.25
50354,4.5,5.5
50355,12.25,14.25
50356,3.75,6.5
50357,10.0,8.75
50358,8.75,9.5
50359,5.5,6.75
50360,4.25,6.0
50361,5.0,9.75
50362,7.5,10.25
50363,10.75,4.75
50364,12.0,9.0
50365,9.5,5.5
50366,4.0,8.25
50367,4.25,8.5
50368,9.75,6.25
50369,7.75,14.0
50370,3.25,2.75
50371,13.0,5.25
50372,8.0,3.0
50373,13.25,7.75
50374,11.5,14.0
50375,7.5,15.0
50376,6.25,9.25
50377,15.25,11.0
50378,2.25,4.0
50379,4.25,8.25
50380,5.0,10.75
50381,8.75,5.5
50382,7.75,2.25
50383,8.25,9.25
50384,1.5,12.5
50385,5.25,3.5
50386,9.0,12.0
50387,10.5,9.5
50388,9.75,7.25
50389,12.75,8.0
50390,8.5,3.25
50391,10.5,8.0
50392,6.75,10.5
50393,12.5,7.5
50394,14.5,5.75
50395,7.5,9.75
50396,5.75,7.25
50397,5.0,13.0
50398,12.0,10.0
50399,4.5,8.0
50400,0.5,6.5
50401,11.0,6.5
50402,9.0,12.5
50403,6.0,4.75
50404,10.25,7.75
50405,1.5,9.5
50406,10.25,6.5
50407,10.0,4.0
50408,13.5,4.25
50409,10.75,8.0
50410,11.0,8.5
50411,8.5,7.75
50412,6.0,9.5
50413,6.0,9.0
50414,7.0,13.5
50415,7.0,4.5
50416,11.25,14.25
50417,6.25,1.75
50418,16.75,12.0
50419,10.25,2.75
50420,4.5,4.5
50421,9.75,5.0
50422,5.25,8.75
50423,7.75,5.5
50424,10.75,7.0
50425,12.25,9.75
50426,6.75,8.0
50427,1.0,3.0
50428,7.0,12.75
50429,8.75,7.0
50430,8.0,7.0
50431,13.5,4.5
50432,6.5,5.0
50433,5.25,7.25
50434,8.75,13.25
50435,2.5,13.0
50436,7.25,11.75
50437,8.5,7.25
50438,10.0,7.0
50439,8.0,6.75
50440,6.5,7.5
50441,6.75,10.0
50442,9.5,4.5
50443,3.5,2.5
50444,7.0,4.75
50445,9.0,4.0
50446,9.25,6.25
50447,2.75,7.75
50448,5.5,7.75
50449,10.0,10.0
50450,12.5,4.25
50451,9.25,11.5
50452,8.0,7.75
50453,9.5,1.75
50454,10.25,7.75
50455,8.5,4.75
50456,7.5,11.75
50457,8.25,6.25
50458,2.75,7.0
50459,13.75,9.5
50460,11.75,7.75
50461,3.5,7.5
50462,9.5,9.5
50463,10.5,3.5
50464,5.0,4.75
50465,4.75,6.25
50466,10.25,8.75
50467,7.75,13.5
50468,7.75,10.5
50469,9.25,4.75
50470,7.0,8.75
50471,5.0,11.25
50472,12.25,7.5
50473,12.25,12.5
50474,14.5,8.5
50475,6.25,9.5
50476,7.5,8.0
50477,5.25,6.75
50478,8.0,4.0
50479,5.75,9.75
50480,10.5,9.5
50481,14.25,11.0
50482,7.75,1.0
50483,5.25,10.0
50484,7.75,5.0
50485,2.25,8.0
50486,11.0,6.75
50487,7.5,5.75
50488,5.75,3.5
50489,9.0,7.75
50490,6.0,4.5
50491,9.75,6.5
50492,6.25,9.0
50493,7.25,8.5
50494,12.0,11.0
50495,9.75,2.5
50496,14.5,6.5
50497,8.5,3.75
50498,10.25,7.25
50499,6.75,9.25
50500,7.75,4.5
50501,5.5,3.25
50502,8.0,13.0
50503,10.0,13.75
50504,6.75,2.0
50505,11.0,6.5
50506,7.5,9.0
50507,7.75,6.75
50508,12.0,2.5
50509,10.5,10.25
50510,5.75,6.25
50511,9.5,1.75
50512,4.25,9.5
50513,8.0,7.75
50514,7.75,4.5
50515,5.25,4.75
50516,14.5,14.75
50517,2.5,4.25
50518,5.25,9.5
50519,11.75,7.5
50520,13.0,5.0
50521,16.0,13.5
50522,4.5,5.75
50523,7.5,2.5
50524,7.5,10.75
50525,3.75,7.0
50526,7.5,9.5
50527,11.75,2.75
50528,4.0,6.75
50529,8.0,9.5
50530,13.25,10.0
50531,6.25,10.0
50532,7.5,2.0
50533,7.75,10.5
50534,12.0,7.0
50535,4.75,7.0
50536,11.0,2.75
50537,4.25,13.75
50538,15.5,11.0
50539,11.25,5.25
50540,11.25,5.75
50541,9.0,10.5
50542,10.75,11.75
50543,14.0,11.0
50544,8.25,7.25
50545,7.25,4.0
50546,9.25,7.75
50547,4.25,6.25
50548,7.25,3.0
50549,3.75,4.25
50550,6.5,16.5
50551,10.75,5.0
50552,4.75,12.75
50553,3.0,5.75
50554,6.5,12.5
50555,10.0,4.0
50556,3.5,3.25
50557,4.75,3.0
50558,9.75,8.5
50559,3.75,8.0
50560,10.25,10.0
50561,11.25,2.0
50562,7.5,8.25
50563,8.5,8.0
50564,8.0,10.25
50565,8.0,9.0
50566,5.5,7.25
50567,3.0,9.25
50568,9.0,11.75
50569,7.0,4.25
50570,2.5,11.5
50571,4.0,12.25
50572,6.25,4.75
50573,12.75,4.5
50574,5.75,6.5
50575,10.75,12.0
50576,2.75,9.75
50577,5.5,6.0
50578,9.75,7.5
50579,2.75,5.0
50580,8.0,7.0
50581,4.0,4.0
50582,6.5,14.0
50583,7.75,13.0
50584,10.0,3.25
50585,9.75,5.5
50586,8.0,9.5
50587,6.5,8.25
50588,12.0,4.0
50589,9.25,9.25
50590,9.5,6.25
50591,4.25,13.25
50592,8.5,8.75
50593,11.0,14.0
50594,14.25,5.0
50595,5.75,8.25
50596,7.25,7.25
50597,8.25,2.75
50598,1.5,10.5
50599,6.5,11.5
50600,10.0,2.75
50601,10.25,6.75
50602,9.0,9.75
50603,11.5,6.75
50604,6.5,16.5
50605,10.5,5.0
50606,7.25,7.5
50607,4.0,7.75
50608,5.0,10.25
50609,10.25,11.0
50610,3.5,7.75
50611,8.0,11.5
50612,4.0,11.0
50613,13.0,4.75
50614,12.0,5.25
50615,5.25,8.0
50616,6.0,5.0
50617,6.25,6.5
50618,10.75,1.25
50619,3.5,10.25
50620,1.75,3.5
50621,6.75,6.75
50622,9.25,6.25
50623,7.5,2.25
50624,6.25,9.0
50625,9.0,6.0
50626,7.75,12.0
50627,4.0,5.5
50628,8.75,8.75
50629,3.5,4.0
50630,5.5,2.75
50631,11.25,8.0
50632,9.25,7.5
50633,11.5,5.25
50634,4.0,12.25
50635,8.0,5.75
50636,13.0,9.75
50637,8.75,10.5
50638,5.25,10.75
50639,9.75,15.25
50640,3.75,9.75
50641,11.0,5.0
50642,10.25,7.0
50643,6.0,14.25
50644,8.25,16.25
50645,5.0,8.25
50646,8.25,6.25
50647,5.75,8.5
50648,9.25,7.25
50649,5.75,6.0
50650,3.0,9.0
50651,5.5,10.75
50652,2.75,15.25
50653,8.5,8.0
50654,16.75,6.0
50655,4.75,9.0
50656,2.5,9.75
50657,8.0,7.5
50658,5.25,4.25
50659,13.0,6.75
50660,11.0,5.5
50661,9.25,3.75
50662,7.5,5.0
50663,6.75,12.0
50664,2.75,6.75
50665,12.0,7.75
50666,6.5,3.75
50667,14.75,6.25
50668,16.25,16.0
50669,5.5,13.75
50670,8.5,2.75
50671,2.75,12.25
50672,14.0,3.75
50673,10.25,3.5
50674,5.75,5.0
50675,8.5,4.0
50676,5.25,10.25
50677,1.25,6.75
50678,6.5,9.25
50679,6.25,3.75
50680,4.5,11.0
50681,5.5,7.25
50682,8.25,13.5
50683,7.5,8.5
50684,9.0,5.25
50685,8.0,9.5
50686,8.0,12.25
50687,6.75,7.0
50688,6.75,12.75
50689,8.25,10.5
50690,8.75,11.5
50691,9.0,4.5
50692,11.0,8.5
50693,12.25,9.75
50694,7.0,5.5
50695,8.75,3.75
50696,9.75,12.75
50697,3.75,5.5
50698,14.5,7.5
50699,3.5,12.25
50700,7.5,2.5
50701,6.75,12.5
50702,3.25,12.0
50703,4.75,4.75
50704,4.5,4.0
50705,2.0,8.0
50706,6.25,12.5
50707,4.0,6.25
50708,8.25,8.75
50709,4.5,3.0
50710,7.5,8.75
50711,4.0,8.25
50712,10.25,4.0
50713,9.0,3.75
50714,11.0,6.5
50715,10.75,7.25
50716,5.0,14.0
50717,5.0,8.75
50718,11.75,4.5
50719,16.25,9.5
50720,3.5,3.75
50721,6.5,2.25
50722,8.75,12.25
50723,3.75,7.75
50724,10.0,13.0
50725,5.25,13.5
50726,11.75,9.5
50727,0.5,7.25
50728,10.25,11.0
50729,13.25,17.0
50730,12.75,11.5
50731,10.25,4.75
50732,4.0,5.75
50733,15.25,8.0
50734,4.75,9.25
50735,6.75,6.25
50736,9.75,9.0
50737,9.75,6.75
50738,6.25,6.75
50739,14.25,7.25
50740,7.25,9.25
50741,8.5,13.25
50742,5.75,7.0
50743,9.5,4.0
50744,4.5,3.5
50745,7.75,2.5
50746,2.5,4.5
50747,11.0,9.25
50748,2.75,10.25
50749,12.25,11.25
50750,1.5,2.5
50751,3.75,8.5
50752,2.75,12.75
50753,4.25,3.5
50754,9.25,13.75
50755,4.5,13.0
50756,6.0,7.5
50757,9.0,7.25
50758,4.75,2.25
50759,10.0,4.5
50760,3.75,12.25
50761,3.75,6.5
50762,4.75,17.5
50763,9.75,9.25
50764,5.75,4.0
50765,9.75,9.25
50766,6.5,12.75
50767,8.25,16.25
50768,4.25,5.75
50769,11.5,5.75
50770,6.5,5.25
50771,6.0,8.5
50772,8.75,10.0
50773,6.5,9.0
50774,13.25,17.0
50775,6.75,10.25
50776,3.75,8.0
50777,6.0,7.75
50778,4.75,12.75
50779,10.0,4.5
50780,10.25,12.0
50781,4.5,6.75
50782,13.75,13.25
50783,6.5,8.5
50784,12.75,11.5
50785,7.25,5.25
50786,11.75,13.75
50787,12.5,7.5
50788,7.5,7.25
50789,5.0,4.5
50790,5.5,9.5
50791,7.0,4.5
50792,6.0,14.5
50793,12.25,11.0
50794,5.5,7.0
50795,5.0,7.5
50796,6.0,8.75
50797,3.75,7.5
50798,4.25,10.5
50799,7.25,8.5
50800,2.5,7.75
50801,7.75,11.25
50802,1.75,10.75
50803,6.0,13.0
50804,3.5,6.5
50805,3.0,6.5
50806,8.25,5.5
50807,10.0,10.75
50808,8.75,8.5
50809,9.0,11.5
50810,9.25,11.75
50811,2.5,5.5
50812,12.5,3.75
50813,7.0,3.75
50814,8.0,4.5
50815,8.5,4.5
50816,10.25,10.25
50817,10.75,12.5
50818,12.25,1.5
50819,10.5,6.5
50820,1.5,8.0
50821,13.75,12.75
50822,5.25,6.75
50823,11.75,8.75
50824,7.5,5.75
50825,8.0,12.75
50826,6.5,9.0
50827,4.0,3.0
50828,5.0,2.25
50829,11.75,8.0
50830,8.5,10.75
50831,7.0,8.5
50832,11.25,5.5
50833,8.25,6.0
50834,9.5,8.5
50835,2.25,2.0
50836,15.25,13.0
50837,8.5,12.5
50838,8.75,8.0
50839,10.0,11.25
50840,14.75,10.75
50841,10.75,11.75
50842,4.0,4.75
50843,9.25,2.25
50844,4.75,6.25
50845,13.25,3.5
50846,6.0,7.75
50847,5.5,5.0
50848,9.5,9.0
50849,10.5,5.75
50850,3.75,10.75
50851,10.0,13.25
50852,8.0,5.5
50853,4.25,9.75
50854,10.0,8.0
50855,4.75,3.0
50856,5.0,14.0
50857,9.25,10.0
50858,13.0,6.25
50859,11.0,8.0
50860,12.25,6.25
50861,8.25,8.75
50862,12.0,12.0
50863,5.5,6.75
50864,15.25,4.5
50865,1.75,11.75
50866,7.75,10.75
50867,9.0,7.75
50868,11.5,3.5
50869,4.25,2.5
50870,7.75,3.75
50871,9.5,15.0
50872,10.5,2.5
50873,8.25,8.75
50874,4.5,11.25
50875,9.0,4.0
50876,7.75,10.75
50877,11.5,8.0
50878,7.5,8.5
50879,10.5,14.5
50880,8.5,3.0
50881,5.0,9.75
50882,12.75,10.75
50883,9.75,9.75
50884,12.0,7.0
50885,4.25,6.75
50886,2.0,7.75
50887,8.75,5.0
50888,6.0,7.25
50889,12.75,6.75
50890,10.0,13.25
50891,3.0,7.25
50892,13.0,5.0
50893,7.25,4.25
50894,7.0,4.25
50895,10.0,8.75
50896,4.5,6.5
50897,10.0,16.0
50898,13.5,7.0
50899,5.5,7.0
50900,8.75,6.0
50901,9.0,12.0
50902,5.75,3.25
50903,7.5,10.25
50904,9.5,9.25
50905,10.25,7.25
50906,6.25,6.25
50907,6.5,16.0
50908,5.25,4.5
50909,7.0,9.25
50910,13.25,8.5
50911,6.5,11.5
50912,10.25,3.75
50913,12.25,6.0
50914,10.5,9.5
50915,5.75,4.75
50916,11.25,13.5
50917,10.25,0.75
50918,12.5,8.0
50919,10.25,10.0
50920,7.0,7.75
50921,10.0,8.0
50922,2.5,5.5
50923,2.75,4.75
50924,2.25,9.0
50925,1.0,7.5
50926,4.0,7.5
50927,7.5,7.25
50928,8.75,9.5
50929,5.0,6.75
50930,7.0,5.0
50931,8.0,7.25
50932,8.5,3.5
50933,3.0,14.25
50934,7.75,8.75
50935,9.5,2.5
50936,3.25,9.0
50937,7.25,4.25
50938,9.0,13.25
50939,10.5,9.0
50940,6.25,10.5
50941,6.5,5.25
50942,8.5,3.75
50943,3.0,11.75
50944,5.0,3.25
50945,14.75,1.0
50946,4.25,3.25
50947,12.25,7.0
50948,2.5,7.75
50949,5.5,13.75
50950,6.0,3.25
50951,7.25,4.25
50952,7.5,9.5
50953,10.75,2.0
50954,4.0,9.5
50955,11.0,10.75
50956,9.25,5.0
50957,13.25,5.25
50958,7.25,13.25
50959,6.75,5.5
50960,6.25,9.5
50961,11.75,11.75
50962,10.25,6.75
50963,8.75,12.0
50964,7.75,3.0
50965,5.0,12.5
50966,6.5,8.0
50967,5.25,3.0
50968,8.0,12.75
50969,5.25,6.5
50970,6.25,4.0
50971,6.0,5.5
50972,9.0,13.25
50973,4.0,4.75
50974,6.0,7.0
50975,2.5,8.0
50976,9.5,7.5
50977,5.75,5.0
50978,12.75,7.25
50979,2.25,7.0
50980,9.75,9.0
50981,5.25,4.25
50982,9.25,9.75
50983,8.75,5.25
50984,11.0,6.25
50985,9.5,3.25
50986,4.75,8.0
50987,8.75,6.5
50988,8.25,5.25
50989,5.5,7.0
50990,11.75,7.75
50991,7.5,9.0
50992,2.75,8.0
50993,8.5,8.5
50994,4.25,0.5
50995,7.0,5.5
50996,2.25,10.0
50997,6.0,4.5
50998,6.25,2.5
50999,9.0,7.75
51000,9.0,3.5
51001,4.75,12.25
51002,10.5,5.5
51003,6.5,6.75
51004,5.25,5.75
51005,9.5,6.5
51006,8.5,15.0
51007,4.0,8.25
51008,5.0,9.75
51009,8.5,10.75
51010,8.5,6.0
51011,8.5,14.25
51012,2.25,15.25
51013,1.5,6.5
51014,5.25,4.0
51015,10.25,9.0
51016,8.75,8.25
51017,3.25,8.75
51018,7.25,7.0
51019,3.0,13.0
51020,8.5,10.5
51021,12.0,9.25
51022,4.5,3.75
51023,15.5,7.75
51024,8.0,9.5
51025,3.75,6.5
51026,4.25,4.5
51027,8.5,13.5
51028,4.0,10.0
51029,9.25,9.5
51030,2.25,13.25
51031,11.5,4.0
51032,14.5,9.5
51033,7.75,9.0
51034,12.25,14.5
51035,4.0,5.25
51036,9.0,2.0
51037,8.75,9.5
51038,4.75,12.0
51039,5.0,5.75
51040,7.5,9.5
51041,8.25,10.75
51042,9.75,3.75
51043,9.75,5.25
51044,7.0,6.5
51045,4.5,9.75
51046,4.0,11.5
51047,5.25,10.75
51048,7.5,5.5
51049,4.0,5.5
51050,8.75,4.75
51051,3.25,3.0
51052,9.5,11.75
51053,6.25,5.0
51054,9.75,6.75
51055,9.75,10.25
51056,9.0,9.25
51057,8.25,8.5
51058,8.25,13.75
51059,13.25,7.25
51060,3.0,6.75
51061,6.25,6.25
51062,9.0,4.5
51063,13.0,4.5
51064,10.0,10.25
51065,13.5,13.75
51066,6.0,15.0
51067,3.0,7.5
51068,9.25,7.75
51069,8.75,5.0
51070,7.25,4.75
51071,9.75,5.25
51072,13.25,6.25
51073,9.5,5.0
51074,5.0,4.0
51075,12.5,17.25
51076,10.75,5.75
51077,3.75,10.25
51078,5.25,10.25
51079,9.75,6.25
51080,9.75,7.0
51081,5.5,5.25
51082,2.5,8.0
51083,14.25,6.75
51084,3.5,9.25
51085,5.5,10.25
51086,7.75,11.0
51087,5.0,13.5
51088,7.25,4.5
51089,3.25,8.5
51090,12.25,10.75
51091,12.0,8.75
51092,3.25,14.0
51093,2.25,9.25
51094,10.0,8.25
51095,4.75,5.5
51096,7.75,6.75
51097,9.25,7.75
51098,10.25,4.25
51099,13.5,7.5
51100,5.25,13.25
51101,8.25,9.25
51102,4.5,10.25
51103,7.75,4.75
51104,5.5,9.5
51105,9.5,3.75
51106,3.75,7.0
51107,15.75,7.25
51108,12.0,9.0
51109,9.0,7.75
51110,8.25,6.0
51111,1.75,10.5
