,age,income,net_worth,retirement_balance
30752,55.0,4.531817406555765,5.729882365743133,5.454282561093701
30753,56.0,4.830479225076529,6.113967639163245,5.130003243022145
30754,57.0,4.788010571888684,5.726317642086095,4.560396755362571
30755,54.0,4.897113244025846,6.670279579982916,3.242034028132361
30756,50.0,5.177299573824773,4.856019021600941,2.726370905659752
30757,72.0,4.617753890087479,3.168693483094728,3.7544119104394866
30758,62.0,5.5339059514615,6.151801819411247,7.013541338471257
30759,59.0,5.247329488300483,6.185470883478693,4.788893232907072
30760,74.0,4.578168894319589,6.032326082991874,6.575851100383278
30761,81.0,5.148685932142159,6.972364053852333,5.34269576011733
30762,72.0,5.074642164856084,4.76154440924936,3.624526046183858
30763,71.0,5.1612535795019685,5.900422741180481,6.711285424189066
30764,74.0,5.153811329383892,5.074632628119653,4.950303997449754
30765,64.0,4.6118407820700025,5.225520666000419,4.943160606413697
30766,86.0,6.6248897981501775,7.286395809899226,6.55024278602981
30767,81.0,5.1027267692897205,7.574211375389566,6.201255173183104
30768,53.0,6.190874595855749,5.687320846544974,6.448215167325417
30769,39.0,4.825647959944352,3.5557200661012427,4.179680062316936
30770,43.0,5.328412005235237,6.121455027403456,5.082165949265533
30771,75.0,5.173432835345963,6.144087468903205,6.619497923658739
30772,42.0,4.486789671357323,6.393925420655165,6.278912187475235
30773,90.0,5.8834361621512725,5.461939740271647,2.73512800288598
30774,69.0,4.965467010057307,7.3680836565451155,6.225749155090467
30775,58.0,5.395626375306537,5.306329453578056,5.431232621025788
30776,61.0,7.2053300334288375,6.420059660947956,6.370389554518573
30777,47.0,4.5144658885601965,4.893720081645872,4.399266150107498
30778,62.0,4.14776452519181,5.273805946046754,5.070685662590129
30779,58.0,5.0228042134940125,3.4203370567426026,5.539385237962624
30780,51.0,5.7652435613181865,6.315305116324019,5.0124162988453085
30781,62.0,4.836191728698518,5.100058359273606,5.916873003169499
30782,46.0,4.983273895019592,5.654621280550032,5.571210284904316
30783,83.0,5.475762432563399,7.573250035195411,5.813809167156324
30784,49.0,5.3251965484153345,5.520326712372856,5.580533063854043
30785,66.0,5.128874628348588,6.61327583950789,5.57707494715093
30786,79.0,6.131564153506165,6.813407943542175,6.626453246110378
30787,46.0,4.781884666317159,5.85827107628348,5.727376756972598
30788,54.0,4.993256308888384,7.896444369591512,6.8378892018526285
30789,77.0,6.121910020063147,6.0380074454359605,6.296339880044955
30790,61.0,5.581729783808556,7.139955365218538,5.69449480145745
30791,57.0,5.436454856397997,6.615975709556967,5.737073319502767
30792,66.0,6.054739053392951,6.459027933623892,4.4366179291390235
30793,54.0,5.882709647553701,6.28207405643852,5.931705734584852
30794,95.0,5.4575480204048645,7.734174225816231,6.313181213126313
30795,55.0,6.025771856138079,6.010025342487803,6.700608598992668
30796,81.0,4.712147443841353,6.381590295898184,4.706959643123884
30797,72.0,5.5431813412106274,6.048895933816038,5.1422905943507455
30798,29.0,6.308016861629035,8.206012573858617,4.399650482473387
30799,68.0,4.599507944682868,4.964962829886824,5.381716153079171
30800,87.0,6.0199442849031755,6.519012784975296,5.040735195420294
30801,65.0,6.586361180627064,6.885366333769807,5.188875015867055
30802,61.0,4.14776452519181,3.4546588100919777,4.6498247616070465
30803,76.0,6.534759904557239,6.394939374932985,4.168632427272692
30804,68.0,6.3716415530607895,6.280250424207731,5.460468469829936
30805,32.0,4.544255060982098,5.390151873159702,5.036856892231938
30806,62.0,4.694195054099197,7.134848831256646,6.177615320440165
30807,83.0,5.1214840587591395,7.444657759688459,6.267353632821569
30808,68.0,5.126067774137162,8.569200280905807,5.016418883603416
30809,49.0,6.015435134528616,6.257545261543685,5.55414137541882
30810,58.0,4.456169947064043,7.3331217559673325,4.0119813016727806
30811,95.0,5.073311000627818,6.795819954185324,6.067256148117858
30812,56.0,5.313645425520327,5.575024945174735,4.235914695800811
30813,37.0,4.432512548676999,5.45729299146849,5.346434040567053
30814,45.0,5.527742391289491,6.036742526525376,4.722290018568871
30815,35.0,4.541138530019031,7.168958455240294,3.668053022161379
30816,62.0,5.031322539680377,5.53203879644265,6.640617604286477
30817,58.0,4.861707088710379,4.932269109900367,5.267043597144868
30818,64.0,5.107955304822824,6.079110304539608,4.934922643924077
30819,72.0,6.786331346160897,8.237324353594726,6.281401872319725
30820,56.0,5.364948932294235,9.35199037094829,6.7669183687788745
30821,71.0,5.332084400037083,6.813797286659734,4.860227083501278
30822,84.0,4.992015279337056,8.149366792563985,5.962655626265008
30823,69.0,5.768294706106237,5.624918894879894,6.1636715061815455
30824,64.0,5.341969365524608,5.836106425990281,5.304773125715023
30825,45.0,5.188820386947664,6.7812607141366446,6.640118746487615
30826,75.0,4.592308797848312,6.54257262479486,5.7257985097322175
30827,74.0,4.710182727436594,7.415602720930807,6.016193902753567
30828,80.0,4.811996033055556,6.648724818558682,6.471074743145446
30829,49.0,6.5191975269813796,6.756180523678427,5.882604821507521
30830,38.0,4.561686661234194,5.400031948916627,3.863755673603973
30831,65.0,4.5334804469504615,6.783633805096887,4.184975605397941
30832,68.0,4.860517559714966,8.239941536572942,5.8014475167070225
30833,64.0,5.0109852376347455,5.908364532891201,6.462718618401775
30834,55.0,5.566017833573297,5.355903998354786,4.136820253642835
30835,48.0,5.129582882348785,8.51866649344352,6.562840298490819
30836,33.0,4.59227925715414,5.183236604060881,5.607887330294074
30837,56.0,4.65248077747619,5.606302924753475,5.205726480010086
30838,56.0,4.927857557470398,6.102689767675313,5.3718666905677575
30839,41.0,4.849849563469068,5.62166359983494,6.098664221880768
30840,48.0,5.196389270912667,6.740567485634139,5.34580765873031
30841,71.0,4.6362605700006165,6.6826927507790295,5.61763532340731
30842,80.0,5.538681996287065,4.454679362160796,5.480918632210933
30843,75.0,5.3762515004260125,5.893213810590318,5.569215989396081
30844,35.0,4.611592177118362,5.826551648597558,4.408563912134188
30845,51.0,5.320783680055937,6.553219371479361,5.283958017703411
30846,63.0,4.726492768381094,5.313284251062764,5.648005373888595
30847,82.0,5.204197851533966,3.7793118527371155,4.4108909026760115
30848,73.0,4.81190785310679,3.9986642755243524,5.78278499633183
30849,55.0,6.2011075475069495,6.111179796080873,6.300233175288056
30850,92.0,5.72468874904723,8.139518060465976,5.760197692455127
30851,62.0,5.12976219365203,8.553762855770795,5.469470120514274
30852,88.0,5.110243662947805,7.03956190122147,6.9307562594208765
30853,75.0,5.218220027010559,7.361232391349867,6.723711210033432
30854,69.0,6.500790899160465,5.409610363947222,4.545777180919774
30855,56.0,4.612090983910086,3.7138524732769076,5.463915387256537
30856,71.0,5.283564646204409,4.9233338976483605,5.187155899189778
30857,77.0,4.878367128528475,4.09094299833685,4.285499023271886
30858,89.0,5.2318693062812125,7.9455951965427145,6.1331414018783335
30859,43.0,5.709388104467921,7.097469989905234,6.558637718002069
30860,71.0,4.687920125489054,4.194978037573853,5.0402043225683135
30861,61.0,4.9553562016606945,8.049221889347324,5.603236098301875
30862,72.0,5.101086357144005,5.819324883451245,6.212395288936352
30863,52.0,6.791624538137404,9.35199037094829,6.414874965809511
30864,95.0,6.647896151968326,7.118199150255884,6.398341624561829
30865,67.0,4.452682172825852,5.6743343342129755,4.920777062055038
30866,61.0,5.141211033252454,6.824292177944118,4.8404312548164095
30867,76.0,4.86516225414683,6.6289126005673165,4.914578160315763
30868,55.0,4.619681844081731,6.393806013941871,5.9877110840633945
30869,67.0,4.500074390161048,6.690835481970793,2.76562952254727
30870,50.0,5.439135355154203,3.708384087633328,5.977035997948571
30871,69.0,4.560892124293627,3.0971011754583744,5.464330396782051
30872,63.0,6.351510619931987,6.344879916874023,5.661389372835649
30873,57.0,5.132580581717156,6.3715482273128465,6.678587919401271
30874,72.0,5.1479802894368465,6.401229648370642,6.461967126327936
30875,45.0,4.915794698282464,4.247035929603877,6.134193471884581
30876,41.0,4.802409269598875,6.262254231649233,6.134823695873939
30877,87.0,4.826914660942863,7.311459443941439,6.7102240098466845
30878,53.0,5.068839029788892,6.159678805818708,4.943437799544656
30879,79.0,5.634995587841261,4.637156785057407,6.835419140547262
30880,53.0,4.534260543942355,6.501454744218758,5.402654515904196
30881,53.0,4.932016458052519,6.9725823919626295,5.240285241961146
30882,51.0,6.131688442246274,6.3658630335145565,5.795969993154918
30883,76.0,5.4070883347186225,7.960017760112203,6.273832186886301
30884,72.0,5.431853039760758,6.464753264134652,5.6367956369512875
30885,72.0,6.686746987637127,4.969667577444518,5.752948300187133
30886,87.0,6.198046506443696,7.1652880903140375,6.63287037795525
30887,93.0,4.963363374975739,7.038227850217823,5.634574232162717
30888,78.0,5.470553305446924,7.905205746773867,5.062038254986391
30889,95.0,6.592788538399844,9.123947327921625,4.514296452678369
30890,70.0,5.617746783679655,5.88641859145205,6.1425986889883095
30891,69.0,4.340264997912422,6.711255156507627,4.371716083721916
30892,37.0,4.8897540193447115,5.727150414083409,5.843295895012864
30893,46.0,5.762305423989519,5.074380194714294,5.570606343087047
30894,83.0,6.274951383223778,7.311319177402367,5.699848613515308
30895,79.0,4.14776452519181,5.420926388828628,4.321126680271312
30896,77.0,5.077906943816312,5.8755149359193535,5.657287716743376
30897,84.0,6.342498255038698,5.480846529860493,5.916483632818488
30898,55.0,4.527747787326886,6.64394589630674,5.6170435777674745
30899,69.0,4.852535096629369,5.348144894840258,6.204604788698105
30900,40.0,6.445174975228132,6.815186586883466,5.098449338713079
30901,51.0,4.52489607160604,5.294390193797808,3.9749628695735004
30902,75.0,4.2569277800487555,7.2431883623827,5.901057913285169
30903,41.0,4.698546897877866,7.736717719206179,6.683670320460731
30904,54.0,5.157423977337453,6.915068045647391,5.264717631121038
30905,64.0,4.648138464063646,7.131288976646165,5.270892054117633
30906,61.0,4.777976791501603,5.117307453743473,4.2794912236503695
30907,58.0,5.120593698937746,4.1694397302288255,5.372863718624734
30908,63.0,5.409995621111979,7.882997236835133,4.847721195933785
30909,50.0,4.958217046613833,8.599395447083854,6.586802482388803
30910,32.0,4.765169406436516,5.386119431838601,5.79795462764571
30911,81.0,4.695091384183829,6.098255288166641,6.321907930391313
30912,67.0,4.366020226272757,5.703053371939537,5.435147846836531
30913,81.0,5.224835644607836,7.0275355919070766,5.67775357741873
30914,72.0,4.6608789496959355,4.665478917283745,3.767754202327744
30915,60.0,6.560941228915745,6.540752279130917,5.965888381784329
30916,44.0,4.801540120594099,7.717176988554954,6.4701415361089385
30917,75.0,4.804237944698949,7.748702329910037,5.152859508765356
30918,65.0,5.378979076484692,8.303821472078127,5.7413457677222715
30919,52.0,4.476776669905459,6.562237053523394,4.143089931438344
30920,36.0,5.657836535716021,6.092234898951768,5.271734044321905
30921,47.0,4.770815986977819,7.883580239342417,5.784630730504786
30922,63.0,5.294389711590863,4.678856731187222,5.6405011895292025
30923,56.0,4.545163486647266,4.424796644418552,5.9295300347609246
30924,47.0,5.115678723723296,8.58606638693651,6.470548968217313
30925,87.0,6.343908786501275,8.594053030387984,6.455759113164469
30926,68.0,4.94198986091437,7.295225362851604,5.144918921187714
30927,77.0,5.527041769655082,7.3207734285332915,6.019815921227191
30928,31.0,4.479178459352136,4.679192966841949,5.512542845847349
30929,56.0,6.139179533848896,6.849191827294502,5.124934541441416
30930,95.0,4.51207707935697,7.804689244007947,5.538338070877605
30931,60.0,4.837708335706749,7.194004594634706,5.019551287568403
30932,69.0,7.085131722839514,9.337243863788242,5.815255107032206
30933,51.0,6.693916674999977,8.711322592784184,6.13531642868288
30934,54.0,4.711947459046305,5.826155972853459,5.208775757727198
30935,67.0,4.974034557566194,4.222111643305318,4.434049330063233
30936,63.0,6.897140005581163,5.7108522772838475,5.73148571212813
30937,80.0,5.803478183327177,5.238021928528113,4.293629457622655
30938,65.0,5.157947800162534,4.180640742333581,5.110020718350437
30939,65.0,4.703750579711076,4.696418036413911,6.8460801787005146
30940,90.0,7.281598566707443,7.057890908936036,6.094587947847466
30941,71.0,5.128942411166482,5.909734850925917,5.178418847503447
30942,95.0,5.80699747663633,5.671572500157941,5.15720040796456
30943,41.0,4.510294354034754,6.352658265278208,5.39130193554793
30944,63.0,4.911023018187556,6.097209077432348,6.885883107462253
30945,64.0,4.485558334463454,4.3216615367358475,4.494118401591163
30946,36.0,4.7064277122188845,6.332865784166768,4.194888803653417
30947,40.0,4.952925722488395,7.066752362745661,5.730589193318126
30948,79.0,4.845588028828224,3.0925195347658625,3.768085394727204
30949,84.0,5.294635988887096,8.068577178522272,6.138755099493654
30950,28.0,5.04348852332297,5.316596706830462,4.807947087090683
30951,83.0,5.545117927670521,6.180615220298165,6.688290001365712
30952,59.0,5.699826393202717,8.200595890838464,6.73544273458845
30953,42.0,4.944426450421294,6.978362416202659,5.740370241796999
30954,81.0,5.497463661748479,6.4441313636444315,6.746966997783611
30955,60.0,5.303300606856245,6.457581354482592,6.554128778104797
30956,37.0,5.119052915024036,5.734095457583495,4.8517134742494274
30957,50.0,6.717067519850826,7.1714257905112495,6.2186068189305415
30958,87.0,6.297232007441777,6.715483591005491,6.9252275186984855
30959,72.0,6.531666225636047,6.706808896794342,6.520001591072557
30960,89.0,5.381298102332495,6.4037856633154915,6.928017359631408
30961,48.0,5.20735013145628,8.43213219748499,4.492001323903165
30962,63.0,6.357787508748268,6.750828950388792,7.04156964810701
30963,70.0,6.016874477317252,6.92894251603727,4.751099949555864
30964,63.0,4.863173304110561,4.671323864368359,4.694494199395456
30965,64.0,4.382401826129046,5.398008030062462,5.361143609435689
30966,77.0,4.944782688202125,6.343228317970699,5.265410778567915
30967,58.0,5.276898505670606,5.563092767365188,6.352672990352504
30968,41.0,5.8070423991736195,7.418832957414841,4.929927204445669
30969,36.0,4.88705129667284,7.5409846728101835,4.759133989857864
30970,47.0,5.873092347181419,4.8951220054761775,5.189765037814609
30971,82.0,5.074827690829792,4.715924418281168,5.7634546369298425
30972,55.0,5.3303668860848115,8.919460795381521,7.262527666609916
30973,48.0,5.1014461157240865,5.970760801302135,5.3904259515772495
30974,70.0,5.267331685481154,8.154436606314555,4.193748635811988
30975,57.0,4.688763919453977,4.975131491389273,4.860413352354631
30976,89.0,5.485981833983726,6.979158980067993,6.404236930669619
30977,53.0,4.829145471625333,6.5236579187624075,6.922609342366817
30978,58.0,4.906661447734338,7.819060594001937,4.408053868391016
30979,87.0,5.4546564482646955,6.144250572786133,6.048011783695543
30980,72.0,6.123385029005476,8.65529868317987,6.593997694962582
30981,61.0,4.4463206449434365,3.8564942654875716,4.823410689510881
30982,61.0,4.750362920900652,7.1349602012769795,5.172447418607801
30983,88.0,5.209092121541783,6.553245120433203,5.324268263539392
30984,51.0,5.1315618566956855,4.744979137544956,5.43677756720288
30985,60.0,5.974605937030665,5.993684346116787,6.9083167756945105
30986,74.0,4.341088720537487,5.305789376843697,4.623113857873313
30987,59.0,5.01794311604857,5.268366563666643,6.670066703249735
30988,71.0,4.673825424911946,5.243805013801533,4.00961614022531
30989,68.0,5.886251660981215,4.76626562207984,6.665229985592695
30990,69.0,4.612780601882406,6.16951032541912,4.816905478475353
30991,63.0,4.821751385483678,3.6806211048663675,5.78904168016313
30992,94.0,4.756380845957326,5.67117072527723,5.837640596668708
30993,95.0,6.39114126564841,7.030042383354018,6.343794740183765
30994,64.0,5.013210168048045,8.104163820377325,6.656085272442339
30995,76.0,4.2763992454373865,7.305189110883922,6.771450676261162
30996,53.0,4.796108317999926,6.00820813945942,5.024663621655985
30997,54.0,4.433789623507795,5.266764686177241,4.913795015801284
30998,42.0,4.9322117990368115,8.348204360613977,5.40165268223754
30999,65.0,4.524077016468557,6.3493865670786125,4.038108348472424
31000,74.0,5.558347545418211,5.88593110697121,5.832591513769028
31001,26.0,4.547321154742659,5.42607862042208,5.772799197632506
31002,34.0,5.858204545468116,7.307271333711646,6.040439949511389
31003,58.0,5.181912933568015,8.937048602985188,5.548635639714977
31004,89.0,4.962889812172307,4.907487095020725,6.622283720103362
31005,69.0,6.493102930195278,7.221344699078484,2.772727406320218
31006,43.0,5.860798645195016,7.248822693531515,5.177523932200621
31007,73.0,4.420960731413271,5.223244686471076,6.246449297513031
31008,63.0,5.072724225390942,5.265914019399938,4.345585289715344
31009,28.0,4.3267326527892225,5.3121593385160235,4.812953612433798
31010,68.0,4.812368085989043,8.035915417274266,4.0321320309872375
31011,65.0,5.0104924040728935,5.006736168742855,4.145742390676765
31012,75.0,5.616082577186261,7.132456299194285,4.451643183820455
31013,63.0,4.691376681905182,5.560346439189183,5.945433150894507
31014,58.0,5.857730150796173,5.092383506600841,6.295596148631566
31015,59.0,4.766994157268186,5.327955042263235,4.7073091882340545
31016,78.0,4.977863330309729,7.438874527883365,6.922510829609629
31017,55.0,4.85193743564784,5.741436916238098,4.936160726894711
31018,47.0,4.831944783606756,6.619561753119905,5.767145666647326
31019,82.0,5.749568239661862,9.152832109076943,7.101719737634984
31020,82.0,4.747397482076435,6.346382462229899,3.771228903821458
31021,67.0,6.020119890278169,6.413303332236629,6.388583977063228
31022,67.0,5.601961072290586,7.004823178828598,5.993138091665522
31023,46.0,4.7029160902780776,4.670012616144401,5.060444617223175
31024,82.0,5.233355417692126,8.492371455403143,5.472592754593247
31025,93.0,5.087760768613881,2.7038026667453345,6.316585378096286
31026,45.0,6.719000772813704,6.5482721699342,5.987695459007348
31027,54.0,4.705418952879108,4.879432651992583,4.493762022129187
31028,43.0,6.617829458406561,8.360863792641608,5.875820557315499
31029,93.0,4.864758827463141,6.881716096517181,6.924457485353978
31030,49.0,5.709133736357315,5.417686642376846,6.74107320604742
31031,72.0,4.977814742378985,4.861424700014384,5.71776389227821
31032,56.0,5.485141080342076,6.156240742939877,4.726575734267227
31033,74.0,6.30745622719048,7.054400287635975,6.659088864629628
31034,61.0,5.8853688175000975,5.098322087532083,5.03019767686931
31035,75.0,5.736853367495112,7.019660430706072,5.174890367956369
31036,67.0,6.036296583390336,8.786084060366418,6.271922446400423
31037,47.0,5.276025028307039,5.731865718296607,6.117124202974665
31038,62.0,6.379081767996239,6.70433363256206,3.2915005051821753
31039,73.0,4.860993653316834,9.063783284878005,4.308840082156552
31040,49.0,5.035558547322455,5.348661643424519,5.827885372185317
31041,72.0,4.631840790510481,6.452952133830401,6.183738535748261
31042,56.0,4.757987334344195,6.4935449868617745,6.869349794162773
31043,30.0,4.594453860717921,6.18132399850102,4.751654854075194
31044,71.0,4.539482335170019,8.287848241607596,4.17180743046207
31045,51.0,4.789186761491672,6.571388953678662,5.471558338542399
31046,28.0,4.465940593934815,7.047631397608883,5.087041488276209
31047,81.0,6.013154124412784,5.192415653669142,5.2962340976287425
31048,71.0,4.492265197965452,5.865285017938132,6.016577277077135
31049,61.0,5.714989331941922,6.344712367300981,4.000356054479774
31050,83.0,6.4549569374584825,9.160974545626875,7.206649490161251
31051,73.0,4.702849628842868,8.194812722351584,5.6285415124697025
31052,48.0,5.6430586581066535,7.4095037385306455,3.4565664562529976
31053,67.0,5.4901532387613825,5.849658616694889,6.42993146773043
31054,30.0,4.765136381424489,6.772469102879383,6.516522968685763
31055,54.0,5.166884629695404,7.863570919133094,5.937606737910476
31056,70.0,5.593718841873679,8.523863169378508,5.663353319151711
31057,72.0,5.704072888122966,6.751981140858405,5.11140816928364
31058,95.0,5.390386991428989,9.35199037094829,8.471878200772522
31059,68.0,5.313430859822039,5.775103445041893,4.853595772938199
31060,45.0,5.460635607513033,5.03889230107993,5.037109855406123
31061,52.0,4.270697742126597,5.09567028310428,4.510200292002429
31062,58.0,6.586763436765083,7.486757038015042,5.717554868919559
31063,84.0,4.287457954272366,6.120930920365874,6.320100694598769
31064,49.0,5.349385490944891,5.967214109751123,4.407168072802607
31065,90.0,5.423874125182942,4.489248956502449,6.39174050556535
31066,81.0,5.496975458048514,6.630107361507964,5.785477351318329
31067,87.0,5.7913217219568205,6.814736661605437,5.75979726043819
31068,76.0,5.074528999394912,5.928386223882941,5.718746371698368
31069,59.0,5.295013814568896,6.162158250360452,4.573396261148977
31070,64.0,4.626676725101162,6.442970913571928,4.807286872857196
31071,69.0,5.282352018162793,9.078072310295113,6.273733473453479
31072,62.0,5.117854467236794,6.518535654601561,5.807166120531067
31073,75.0,5.405527668341694,6.193382211875409,5.56557575257614
31074,57.0,4.699729104969893,5.96628027107137,6.683546640702446
31075,55.0,4.716850823923446,8.400681919727568,5.460827860727892
31076,50.0,5.38894361717812,5.779130098232512,6.6870004355571195
31077,41.0,5.465383532010836,6.326540086669124,6.645246326519096
31078,83.0,4.9359329981789095,6.243830097508241,5.692372152138251
31079,59.0,6.429263708318393,6.645363135365624,6.0982751733569085
31080,73.0,5.029214196750837,7.786904157415364,4.987586803652251
31081,54.0,4.153499109479185,4.557454997941911,4.943230706951415
31082,41.0,4.707398314604225,5.351665885615921,5.025579499214263
31083,48.0,4.924060006158686,5.804939058222486,5.4354015608235935
31084,44.0,5.174058175440321,5.422605978271738,6.241586198574185
31085,52.0,4.7907917532927,4.868186824320607,5.09625211649376
31086,70.0,4.848273743129782,7.567018301526723,5.915800439328203
31087,32.0,5.163661624284015,6.188007589339555,6.330664409996715
31088,71.0,4.832297963166895,5.88917672527455,5.003109503073095
31089,60.0,6.3935254423459735,5.950824558312233,5.12117930207958
31090,89.0,5.413250662537793,9.35199037094829,7.563263575530034
31091,27.0,4.836859411124205,4.942084248727656,4.466535402935815
31092,74.0,5.296507465736592,8.299099469589665,4.123619156775062
31093,84.0,6.4979677449325015,7.063916284193155,5.244050588974892
31094,81.0,4.811957141240115,7.590531883424246,5.935607671842711
31095,45.0,4.418813188270125,6.916309341323482,5.2209476581647465
31096,71.0,5.417990635148644,8.861378627027435,6.586778377216188
31097,52.0,4.22304163048234,4.400035595205783,4.483837431323892
31098,38.0,4.829862494252968,7.923155518214802,5.834209060058529
31099,58.0,4.825783164469744,5.361403273039014,5.144495864068751
31100,79.0,4.692837596994792,9.245880458909436,6.18983393131179
31101,52.0,4.651917075856307,5.173441198651544,5.259056363923089
31102,90.0,5.616165611970079,7.476305219740238,6.413506767475073
31103,34.0,4.952481339613218,3.725627380188567,5.000046428691075
31104,79.0,5.015442414231295,6.97533697088081,6.126152790457883
31105,77.0,4.842011618787436,4.728912465613376,5.844801972746136
31106,56.0,5.5051826337127725,5.810122986103313,4.296678894631016
31107,78.0,5.1922140799095216,6.518469346705769,5.28967365216369
31108,28.0,4.659559274292532,4.90391509527361,4.078910318976474
31109,73.0,4.534259252841062,7.818362142912065,4.688256182290979
31110,59.0,5.011969177623783,7.293134287201889,5.609836814638285
31111,48.0,4.368609767750726,6.185481976532517,3.7228459950091493
31112,53.0,5.1003859177042665,4.561402018040766,4.675082487544554
31113,62.0,5.851227274236956,2.998103537896641,3.7532571195895024
31114,58.0,4.853921645983308,7.571372095143314,5.743973214433359
31115,57.0,4.731686121403959,6.559852819438838,6.06278591163339
31116,78.0,5.359471792817467,5.570952615631539,5.026577828037949
31117,74.0,4.856796801151963,5.592539514315576,5.906310425791091
31118,30.0,4.366533405060455,5.177315815381683,6.108871786901515
31119,74.0,5.263905930392375,6.4493341372367965,5.842207288849069
31120,83.0,5.251398638301501,6.748493142541898,4.913755498468253
31121,81.0,4.7933059012016805,3.809030088887665,5.236588284908923
31122,38.0,4.8605750222166,5.609132219560709,5.717695334757741
31123,59.0,5.120684468595857,6.1134565515295405,5.084540039977566
31124,78.0,5.085039913215504,6.386604294539347,5.050690767699654
31125,46.0,4.883342272691656,7.456599144246655,4.455161061352108
31126,91.0,6.507670206803757,6.56892712001143,6.185506622480511
31127,66.0,4.981569541143072,5.621198428813449,5.189874840210635
31128,82.0,5.120899410719591,7.091129490261586,6.751749269798472
31129,45.0,6.338810438593419,7.827921580569514,6.7327276193207775
31130,70.0,5.611626099823172,7.570911255757876,5.3557911464889365
31131,43.0,5.090811637147287,5.528099709943478,5.132001986023031
31132,49.0,6.257684505631171,6.531730692189461,3.6046608359830414
31133,54.0,4.902507469475896,7.1321515431374545,5.450718105006557
31134,91.0,5.200148346304181,5.853816100323762,6.457445590054081
31135,47.0,4.14776452519181,4.596028638375988,3.974805310711826
31136,44.0,4.6645412660603975,5.780071967601975,5.006487762686768
31137,70.0,5.789331297072248,4.5846252797819895,6.0813454866497265
31138,95.0,5.2599546045025845,6.896178294818192,5.591041623875564
31139,65.0,4.885545507319203,5.418268095279544,5.883481619128399
31140,67.0,5.54374083638223,5.162932306542751,4.788853784952449
31141,47.0,4.524232458268989,4.951824572549736,4.608888748350754
31142,41.0,5.053947472274551,6.854496468798247,4.802037896799156
31143,78.0,5.006955963673268,7.088552967310209,5.361210665593165
31144,56.0,5.936543222878534,4.588127952234595,5.503322815640071
31145,49.0,5.232032978598552,5.889190918204197,5.54386891551126
31146,54.0,5.203436014392774,5.15092830057494,3.658497099307731
31147,19.0,5.627003396220443,8.249053702631798,5.511686930577007
31148,68.0,4.506007476272218,4.228863403217833,4.196967290182191
31149,75.0,4.514209197237298,6.4345031588687425,5.575650494471335
31150,59.0,4.70526037166723,6.534848314638333,6.616574511571023
31151,37.0,4.660637072061558,4.66649380701519,4.317095605464863
31152,31.0,5.080099779434534,6.746134063846099,4.963811220264778
31153,48.0,4.424254103371627,6.178698298582602,4.209743384625378
31154,26.0,6.967204750102217,5.838625836336151,5.411266627596195
31155,46.0,4.820381365623927,6.620258539328462,5.392968212804546
31156,84.0,5.346780239527879,8.423523207530906,6.132262732774327
31157,61.0,4.992713586760843,5.820176047210665,5.392354061481694
31158,88.0,5.677927538202504,8.225627062487359,6.090625976661369
31159,82.0,4.873115709923766,4.098623170400076,6.130307417502015
31160,77.0,5.0052279895143785,7.0359868002627,6.028732144103158
31161,44.0,4.651963215739364,5.962671759786447,4.937327039055785
31162,71.0,4.7640528269032565,6.21496969324598,6.193647312778508
31163,50.0,5.131041385117558,3.8992894189855276,6.4581467834522535
31164,45.0,5.311351172498653,5.4268469307805685,6.120877301241655
31165,69.0,5.266036721507995,4.758686535081774,4.484312996016895
31166,28.0,5.345707275981765,6.058142196401947,6.092131575196877
31167,72.0,4.684317568596414,6.668059641317391,6.110799704379646
31168,85.0,5.227711150451351,6.437742215699872,5.698263610385163
31169,44.0,4.964571673780907,6.214222735526198,5.241346069163942
31170,59.0,4.470905931674029,5.459435326963832,4.352068828983916
31171,68.0,5.136635523162913,5.8229047994132115,5.466570148003661
31172,68.0,4.841022558750054,6.593074453194731,5.534444954469504
31173,75.0,6.503069896397342,6.3740019727687125,4.319994562465578
31174,57.0,4.878087664557108,7.281375783088003,5.3352857465930175
31175,59.0,5.3496994673627425,9.248722366853592,4.949889818458796
31176,62.0,4.73542951671003,6.857163945290643,4.957855231191093
31177,65.0,4.467497628118069,5.763311193057932,4.796938906076256
31178,77.0,5.169974184512392,5.7163823791007395,2.8867377669757577
31179,71.0,6.179652997911017,5.6683569809922005,4.235516836240065
31180,82.0,5.3291540323252455,6.8555315303302935,7.031061021993761
31181,50.0,5.066733283305949,9.209441332019974,6.17333958662111
31182,63.0,4.946316792368285,5.9616688239506095,5.549333374658742
31183,64.0,5.339191494396508,7.1470470464631575,5.900694448482335
31184,64.0,6.258462930538953,6.22123985060658,5.711672336582843
31185,51.0,5.245806512673554,5.742988060200142,5.207239788895662
31186,73.0,6.840668938935296,7.680375562582309,3.5668642310647014
31187,89.0,4.644849553400958,6.962719056331538,5.031866385694456
31188,49.0,5.3779426776380905,6.693087414579449,6.116692370753204
31189,92.0,5.12959144438894,6.0076927031608545,3.8483607909336457
31190,68.0,5.223614587977064,5.825180841329168,5.528271333368343
31191,64.0,5.02511659799788,6.141096893865886,7.324364032813445
31192,46.0,4.695346393677412,4.179905401456049,4.622099893105126
31193,71.0,6.691767470672401,8.617790058918455,5.469127459441036
31194,45.0,6.069134285577525,5.790960156737353,5.002641149620189
31195,65.0,6.139116096294223,3.7966671560684606,5.25128948985068
31196,72.0,5.298168388839472,6.212340308443041,5.3523343428170875
